,gene,SubGroup-20220427-060001_log2FoldChange,SubGroup-20220427-060001_padj,SubGroup-20220430-004133_log2FoldChange,SubGroup-20220430-004133_padj,SubGroup-20220429-185614_log2FoldChange,SubGroup-20220429-185614_padj,SubGroup-20220421-205602_log2FoldChange,SubGroup-20220421-205602_padj,SubGroup-20220421-025501_log2FoldChange,SubGroup-20220421-025501_padj,SubGroup-20220429-003157_log2FoldChange,SubGroup-20220429-003157_padj,SubGroup-20220425-064702_log2FoldChange,SubGroup-20220425-064702_padj,SubGroup-20220429-130636_log2FoldChange,SubGroup-20220429-130636_padj,SubGroup-20220425-081002_log2FoldChange,SubGroup-20220425-081002_padj,SubGroup-20220419-183523_log2FoldChange,SubGroup-20220419-183523_padj,SubGroup-20220323-140755_log2FoldChange,SubGroup-20220323-140755_padj,SubGroup-20220324-071315_log2FoldChange,SubGroup-20220324-071315_padj,SubGroup-20220322-054649_log2FoldChange,SubGroup-20220322-054649_padj,SubGroup-20220425-114106_log2FoldChange,SubGroup-20220425-114106_padj,SubGroup-20220419-223032_log2FoldChange,SubGroup-20220419-223032_padj,SubGroup-20220324-221313_log2FoldChange,SubGroup-20220324-221313_padj,SubGroup-20220418-141453_log2FoldChange,SubGroup-20220418-141453_padj,SubGroup-20220423-160346_log2FoldChange,SubGroup-20220423-160346_padj,SubGroup-20220321-233956_log2FoldChange,SubGroup-20220321-233956_padj,SubGroup-20220423-200800_log2FoldChange,SubGroup-20220423-200800_padj,SubGroup-20220428-164506_log2FoldChange,SubGroup-20220428-164506_padj,SubGroup-20220419-225028_log2FoldChange,SubGroup-20220419-225028_padj,SubGroup-20220325-000524_log2FoldChange,SubGroup-20220325-000524_padj,SubGroup-20220501-032700_log2FoldChange,SubGroup-20220501-032700_padj,SubGroup-20220428-005140_log2FoldChange,SubGroup-20220428-005140_padj,SubGroup-20220415-113944_log2FoldChange,SubGroup-20220415-113944_padj,SubGroup-20220422-183229_log2FoldChange,SubGroup-20220422-183229_padj,SubGroup-20220322-212513_log2FoldChange,SubGroup-20220322-212513_padj,SubGroup-20220322-144533_log2FoldChange,SubGroup-20220322-144533_padj,SubGroup-20220415-113406_log2FoldChange,SubGroup-20220415-113406_padj,SubGroup-20220423-182806_log2FoldChange,SubGroup-20220423-182806_padj,SubGroup-20220423-120742_log2FoldChange,SubGroup-20220423-120742_padj,SubGroup-20220423-145825_log2FoldChange,SubGroup-20220423-145825_padj,SubGroup-20220426-164619_log2FoldChange,SubGroup-20220426-164619_padj,SubGroup-20220424-122548_log2FoldChange,SubGroup-20220424-122548_padj,SubGroup-20220324-063145_log2FoldChange,SubGroup-20220324-063145_padj,SubGroup-20220423-211035_log2FoldChange,SubGroup-20220423-211035_padj,SubGroup-20220322-100645_log2FoldChange,SubGroup-20220322-100645_padj,SubGroup-20220418-071839_log2FoldChange,SubGroup-20220418-071839_padj,SubGroup-20220501-210949_log2FoldChange,SubGroup-20220501-210949_padj,SubGroup-20220424-114549_log2FoldChange,SubGroup-20220424-114549_padj,SubGroup-20220422-154400_log2FoldChange,SubGroup-20220422-154400_padj,SubGroup-20220422-082857_log2FoldChange,SubGroup-20220422-082857_padj,SubGroup-20220430-031450_log2FoldChange,SubGroup-20220430-031450_padj,SubGroup-20220502-031445_log2FoldChange,SubGroup-20220502-031445_padj,SubGroup-20220322-061738_log2FoldChange,SubGroup-20220322-061738_padj,SubGroup-20220422-221945_log2FoldChange,SubGroup-20220422-221945_padj,SubGroup-20220425-213522_log2FoldChange,SubGroup-20220425-213522_padj,SubGroup-20220422-074040_log2FoldChange,SubGroup-20220422-074040_padj,SubGroup-20220422-000353_log2FoldChange,SubGroup-20220422-000353_padj,SubGroup-20220421-043635_log2FoldChange,SubGroup-20220421-043635_padj,SubGroup-20220430-075345_log2FoldChange,SubGroup-20220430-075345_padj,SubGroup-20220424-145230_log2FoldChange,SubGroup-20220424-145230_padj,SubGroup-20220423-113919_log2FoldChange,SubGroup-20220423-113919_padj,SubGroup-20220423-113340_log2FoldChange,SubGroup-20220423-113340_padj,SubGroup-20220422-233617_log2FoldChange,SubGroup-20220422-233617_padj,SubGroup-20220323-043857_log2FoldChange,SubGroup-20220323-043857_padj,SubGroup-20220430-091018_log2FoldChange,SubGroup-20220430-091018_padj,1-blank_ratio,NT-TP_log2FoldChange,pvalue,type_COAD,SUPPORT_COAD,CONFIDENCE_COAD,LIFT_COAD,COUNT_COAD,type_READ,SUPPORT_READ,CONFIDENCE_READ,LIFT_READ,COUNT_READ
10,ALOX15B,-2.13157156669708,4.406207014230466e-18,,,-2.908304968149136,1.4365962526035093e-33,-1.100915291503057,3.950694517725744e-05,-2.789957683241977,1.0028845611118584e-31,1.520244829280987,6.4996679893330754e-12,-1.6994871831505771,2.4726132303605962e-12,-2.4122025666376024,6.229707633608334e-22,-1.4267111492290865,1.3282735977739594e-08,-1.956889894265548,9.65752402531934e-15,-2.430046484648275,2.1557083356249718e-21,-2.456957895138197,4.4069514720905605e-25,-2.3917879718323958,2.516847227420054e-22,-2.1780068584189323,4.1846874769630064e-18,,,-1.7903009099530889,8.804497348562549e-13,-2.281726083693228,3.4443546825849813e-20,-2.1925935450981284,9.562984840703773e-19,-2.528169572562495,1.231204518196912e-25,-1.957108119073628,1.1170611101129646e-14,-1.9829554118160435,6.198674766327858e-15,-2.74084903685,2.603896629837333e-29,-2.345341152890489,8.491199892188285e-21,-2.385965842972816,2.0904387546519821e-22,,,-2.549901477159744,8.973132120282764e-25,-2.5713526634195643,3.335737608089077e-24,-2.3991847039801115,3.215240366891063e-23,-2.0194637058838745,9.174139898314166e-16,-2.413841843968792,1.8246777842935764e-22,-1.8271048902321776,1.0356124963445361e-13,,,-1.495751478982829,5.662926806878e-10,-1.6575928326624128,1.758181574519468e-11,-2.9684174314051823,1.0200909595512992e-35,-1.5746984200369798,8.183181421397757e-11,-2.38936324503951,1.4690046719824378e-20,,,-1.4404918639516069,5.327191263743236e-09,-1.891505579023204,2.007873118979609e-13,-2.5061098653705773,5.832710609600836e-23,-2.5212344977121357,6.601687940249351e-25,-2.41914088268816,1.4580592563745636e-24,-2.6266756786462504,7.355857456560186e-27,-2.5511173804805014,3.916740978451634e-28,1.0924845662335028,9.950304644268571e-07,,,-2.3066322185138857,1.1603133208777305e-19,-1.9929201189081471,1.9122890659424737e-15,-2.1374314867056934,2.645354659103069e-18,-1.937801903438214,3.794863416166621e-15,-2.3288628492786594,5.2922654978499225e-22,-1.6040564270530884,3.0970970305281005e-10,,,,,-2.05549084973204,3.728164886435015e-16,-1.8116782797316069,2.460126771747711e-13,-2.288821409488799,1.411462194656905e-20,86.20689655172413,,,Colorectal Neoplasms,3.985413387003567e-05,1.0,1.1832194707896893,8.0,,,,,
11,ALPI,-1.3260420064182863,1.0277029077772321e-07,,,-1.6510209907875564,4.113455405479734e-12,-1.373696932300168,9.57464843140656e-09,-1.0392613241666733,2.18752485109625e-05,,,-1.371807876856919,3.1805766900154776e-08,,,-1.1572189176391845,5.668644930801602e-06,-1.2541023503090245,7.759142295463764e-07,-1.1718729095362332,6.281030447224833e-06,-1.265491551830758,1.912547909411831e-06,-1.2135611994182236,1.5644265996177738e-06,-1.3606243672386862,2.4807249009577205e-08,,,-1.1210853677307129,1.2268234334614754e-05,-1.4178500776780767,1.2434834895203296e-08,-1.2472679490212943,1.3364819551481013e-06,-1.121488496245283,7.931813550470187e-06,-1.0214728725535516,3.072178279560043e-05,-1.2332629582020929,1.2273273209042126e-06,-1.4407831406325593,2.7287755636393356e-09,-1.367985658054825,2.0642923790781552e-08,-1.2825584761763411,4.380956881233449e-07,,,-1.2888532354676236,1.0001456667664717e-07,,,-1.0625908881347002,1.974215068510341e-05,-1.1000307670663088,1.8379725094300654e-05,-1.4169377229263027,6.930566568086781e-09,,,,,-1.3800120698645142,2.4688750911002262e-08,-1.057516609481438,2.906308584250317e-05,-1.3561667785144615,6.7272145543732e-08,-1.1623795893708568,2.435239900742777e-06,-1.0864398986527508,1.940227178489602e-05,,,,,-1.3231342118729188,1.6725764604514533e-07,-1.2302826507302302,1.878472687945329e-06,-1.288082548075407,9.894122977446373e-08,-1.2026896035370895,1.357550773032854e-06,-1.0324831446781613,2.422450525349833e-05,-1.1565373048077303,1.973867472720603e-06,,,-1.0192075372818297,4.1612885653770266e-05,-1.1526799547974669,3.762210918161954e-06,-1.2690461858774504,5.484272311273069e-07,,,-1.080942333634282,2.090071968658497e-05,,,-1.3597599210025335,7.030462854176572e-08,-1.5963968034309222,2.35562972682848e-10,-1.184391632556837,1.313219096380168e-06,-1.225821442935744,2.055379705837681e-06,-1.3678738330732143,9.98364460000547e-08,-1.468077902194591,3.1262669050169113e-09,77.58620689655173,,,Colorectal Neoplasms,0.0001693800689476516,0.9714285714285714,1.149413200195698,34.0,,,,,
12,ALPP,-2.1794015854588347,1.0035974761114549e-08,-1.675135699554195,2.0344110137587537e-05,-3.038487645743012,9.283269478613576e-17,-1.0098442687508271,0.0100562044129909,-1.117246759233771,0.0049899209362313,,,-1.4969107079240007,8.312923567071745e-05,-1.761359851419691,4.524039948703524e-06,,,-1.76121991597641,3.922844717592473e-06,,,,,-2.294667880111568,2.4910440356978886e-09,-1.7383034437893616,4.627272408976357e-06,-1.4570452320512168,0.0002262237964694,-1.7177587209834653,9.12053883559657e-06,-1.9920542926585865,1.726357016280391e-07,,,-1.9411954575864936,3.8567622944854585e-07,-1.865741023213166,1.1366308844876867e-06,-1.9085920377878676,1.2671337190564483e-06,-1.535850720924423,7.857454307297279e-05,,,-1.906805675161369,5.476208110827454e-07,-1.521595427257461,8.487517224036821e-05,-1.7884159160071316,3.3930262048071662e-06,-2.6147623545891894,1.106274432442147e-12,,,-2.052256823781645,1.2720272028523185e-07,,,-1.8483435250291405,1.3263395195792316e-06,-1.7249852102711,6.82037212075701e-06,-1.1753315054955742,0.002178848476206,-1.4881174246964624,0.0001591776324151,-1.4183713939467055,0.0003471702179063,-1.534512235480982,5.641614484860383e-05,-2.0133620928015743,1.3319071141376114e-07,-1.6520375889958798,1.4205755181178303e-05,-2.515922178104376,3.705933549349392e-11,-1.6293833262387367,1.82553685407906e-05,,,,,,,,,,,,,,,,,-1.896686925598479,5.858857214118664e-07,-1.6649548839906585,1.536765157961293e-05,-1.2717306751331932,0.0011805983689037,-1.7342989241118376,5.111148687213147e-06,-1.0950536639374877,0.0064135617528043,,,,,,,-1.542565377709272,5.041500284532885e-05,-2.5751649574051894,1.2969107645642926e-11,67.24137931034483,-0.9184742636463818,0.053403207384924205,Colorectal Neoplasms,0.00022417950301895065,0.8823529411764706,1.0440171801085494,45.0,,,,,
13,ALPPL2,-3.1425993681376045,1.6892991148290613e-17,-2.011040665592511,8.935041510862668e-08,-3.843541170354559,1.2433224834901768e-29,-1.4052187387751445,0.0001055328497576,-1.2172341420190873,0.0014057065842136,-1.1716353294050936,0.001465518144398,-2.2696654338211366,9.750902078579843e-10,-1.800655953705726,7.904412219757801e-07,-1.383022094649032,0.0003584769309983,-2.542048860179703,1.0792796840758924e-11,-1.2184166929503533,0.0026946643279119,-1.614976759097608,6.007447883073865e-05,-3.1921361378505217,6.715287074892771e-18,-2.1722163962119,4.168439120420135e-09,-1.378343463964164,0.0002142669216982,-2.829548036969625,2.6399705920685563e-14,-2.658054371825049,8.437476491934138e-13,-1.2239200679663331,0.0019047471934906,-2.3965866622491805,1.363216648135315e-10,-2.522095666429958,1.3649482607917579e-11,-2.867145531242572,6.010949903261265e-14,-2.1391296378963185,1.284802610139254e-08,,,-2.586941279053135,2.677313165200088e-12,-2.5548078983913776,1.1951422824109116e-11,-2.2623147244538884,9.51820075076346e-10,-3.3230098407409026,2.629204054895263e-21,,,-3.112492633037494,7.83537771260286e-17,,,-2.8722573843467054,4.997490988548031e-15,-2.8744960042294285,5.9061393745346615e-15,-2.1840150368614384,3.777031108689934e-09,-2.6581401557273048,2.362903875136677e-12,-1.826853451933823,2.324096017862198e-06,-2.552241401875021,4.2816162581945556e-12,-2.617394059374225,1.6358915554882784e-12,-2.955876179551444,6.462452362027172e-16,-3.746966433832988,1.3330387321196582e-24,-2.1194526353853216,1.081612201633032e-08,-1.1621118733479003,0.0045809444141338,,,,,,,,,-1.683099472894657,2.6107702826358825e-06,-1.08154639013935,0.0072366304684911,,,-2.6919724492190094,3.772584209616237e-13,-2.027919266096947,5.2338655601681525e-08,-1.8728754806840853,8.974591539345893e-07,-1.9633851028693683,7.34185884568543e-08,-1.6497087462938274,2.4739146532911403e-05,-1.5961032993523312,2.5346544761005e-05,,,-1.2193074564691224,0.0018717002904032,-2.214325539433086,2.392964970395568e-09,-3.3658916819573137,7.107616983649534e-20,84.48275862068965,-0.7979673973509109,0.09051530672862654,,,,,,,,,,
14,AMPH,1.2137020462948047,2.018322034110297e-13,,,,,,,,,2.108701462314713,2.051701202300067e-33,1.0217537896799311,3.489442086891965e-10,,,,,,,,,,,,,,,,,1.3185221698902738,2.989106682319433e-16,,,,,,,,,1.2218987546368738,2.202403936306964e-13,,,,,,,1.5607119511221863,6.616699195285615e-22,,,,,,,1.2659905058508685,3.951364005689352e-14,,,1.3257219904654796,3.399807416388471e-16,1.2101694622806716,6.5301799829941e-13,,,1.469199891824036,8.415083198792574e-21,,,1.2644227514071789,9.828933109831598e-16,,,1.655257184611378,7.242994026632246e-24,1.256567631995489,2.882128764222602e-13,,,1.0947652220801871,5.2045567045869986e-11,,,,,,,,,1.7662558413060767,4.1173110496341695e-24,,,,,,,,,,,,,,,,,,,1.0341436890320093,3.3516689213351205e-10,,,,,27.586206896551722,,,,,,,,,,,,
15,ANK2,1.283131817792993,2.080043418155897e-21,,,,,-1.010415731960247,1.2355359384695688e-17,,,2.495247044841708,1.0093349774170539e-63,,,,,,,,,1.0436521357456736,3.4703532475242723e-15,,,,,,,,,1.244409011672575,1.8686407727177825e-21,,,,,,,,,1.336731960484127,1.1387698193219471e-26,,,,,,,1.6199778473235944,3.18954105369179e-29,,,,,,,1.5929971829617844,1.6237097783175723e-34,,,1.5134927062272014,2.4763571472895787e-32,1.4702983773509084,2.3563194456090322e-24,1.02294139528481,2.480261371372166e-15,1.6134237841835344,3.209577589364843e-38,,,1.3361396650614552,1.6068204325993506e-26,,,1.8145247813295995,2.1764062313428653e-34,1.404896907686211,1.7897618536804182e-22,,,1.1200405210197864,3.351691068285553e-19,,,,,,,,,2.171358230247014,1.0162756235161533e-45,,,,,,,,,,,,,,,,,,,,,,,1.1068545903111855,2.466214062990243e-22,31.034482758620683,,,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
16,ANPEP,-2.146795981994653,3.690020236988315e-17,-2.3459832492872428,4.107435664672213e-22,-2.643677858093916,2.0989067233016886e-27,-1.5253107981741472,1.9405939277683024e-09,-1.648845812341852,1.8906293363398296e-10,,,-2.6089687212578747,5.592091089743383e-27,-1.609497551341457,3.174381389817269e-10,-1.9824843525396008,4.0310242298972586e-14,-1.7280486779285955,1.6606109888003238e-10,-2.0474764562412955,6.902718080747039e-15,-1.4985134988208146,2.270128193448835e-07,-2.844186018540796,2.7426983143756943e-32,-2.430132885922973,3.163170486212153e-22,-1.8454988779409185,7.34187528991673e-14,-2.184634977842293,1.426255223845109e-17,-2.605560673780002,6.120602976740952e-26,-2.188216058903899,3.350773021407367e-17,-2.605972994900907,7.646530578219965e-27,-2.5638511371483887,1.2294670352108798e-26,-2.483423756790581,1.9977833827254985e-23,-2.588544465154518,4.904404900282962e-26,-1.7079523837765735,5.2947053472403217e-11,-2.286051392592372,7.067130608972196e-19,-1.8127900831527308,1.2245457889495012e-12,-2.120625170509804,3.525784691621397e-17,-2.373278457703844,1.4090916198026285e-21,-1.9901737933936263,7.34300302033361e-15,-2.1989579573664515,8.028454600212034e-18,-2.259716310150424,5.564034950013711e-19,-2.1030498273046607,6.574862945871803e-17,-2.2368126368236414,4.0640449425595783e-19,-2.342884416369265,1.262342274940348e-20,-2.2227661229325504,4.0560458292907204e-19,-1.8927323407520504,2.5913853003702235e-12,-2.17185942821101,3.383601841265724e-18,-2.3289033602217897,7.518415214332752e-20,-1.686085072398546,1.0711440003590691e-11,-2.1277657982001124,3.2699956208633116e-17,-1.9242089941017948,7.940281141119579e-13,-2.3380482878646696,1.3479849704000842e-19,-2.207831824856097,8.065126217271499e-19,-2.050657841064231,1.5793604355742977e-15,-1.919563744389969,2.996037878990672e-14,-1.8648735544591968,3.039517492640176e-13,-1.1426153114814728,7.239925754485423e-06,-2.107107088524171,1.686437273728683e-16,-2.0821468042480538,8.214109317295812e-16,-1.8376526558688853,4.937486743986834e-12,-2.214147121469188,1.115747319594906e-18,-2.123018947235671,2.620211684275364e-16,-2.1294427810200087,1.2033173608375196e-17,-2.416764874649521,6.3751052697934215e-21,-2.3513596423237653,1.693739209654164e-19,-1.5221626094148213,6.588884493455381e-09,-1.8518042367802847,4.525039172350051e-12,-2.2366589482140724,5.389558547006985e-18,-2.599437477758328,8.745995976999523e-26,98.27586206896551,1.317784444300484,8.382915560110856e-05,Colorectal Neoplasms,9.465356794133471e-05,0.7037037037037037,0.8326359238890406,19.0,,,,,
17,AOAH,1.175916973197137,8.994462316412834e-15,,,,,,,1.0540910328982638,4.441986095051366e-13,,,1.2685913490405494,1.263035725079538e-19,,,,,1.0471831370693705,3.209464108741068e-12,1.1429799102133174,1.192669500537247e-13,,,1.2415121496312165,1.6633501750067195e-16,,,,,1.12785465396033,1.9954165493026855e-14,1.1255896779925785,8.133662775833329e-14,1.1977298012001265,2.3277053771115557e-16,1.321205713465842,5.855201994179748e-20,,,,,1.0984903805509725,1.7011643578333138e-13,,,1.1630654874175117,4.7570095036091606e-15,,,1.025514322451584,8.4422167110462e-12,1.1458220076722887,1.011467939688444e-14,,,1.015198316604295,6.602785187392349e-11,1.165958194499178,4.669675379297755e-15,1.1401586803999475,1.18637029751541e-14,,,,,1.138522078026478,1.0287244978820484e-14,1.1348079191007276,7.409132709896955e-14,1.2593904602824937,1.472832684476408e-18,1.0886954120299284,6.421633471296494e-13,,,,,1.0492165399963491,1.283595923186343e-12,1.2116191087967798,3.816388797131456e-15,1.0625755517544804,4.834311166956582e-13,1.0229445355165188,1.577805595929986e-11,1.0038640161039276,8.078802503657655e-12,,,,,,,,,1.2132288882206712,1.3682069356830275e-16,1.068275339316692,1.0950896298895942e-12,,,,,,,,,,,1.0432050009057825,2.2108982890451637e-12,1.106503352006016,1.9359316923356968e-14,1.1244887532476997,2.0844747678937785e-13,53.448275862068975,,,,,,,,,,,,
18,AOX1,2.082844911197113,1.860983480376778e-30,,,,,,,,,2.135778327212897,2.612972057183878e-30,1.6418444915314117,1.0683753307243271e-20,,,1.0241072801442948,8.938318170943433e-08,1.4854109429788125,6.556927614840998e-16,1.8501302293440824,2.5778487499300976e-24,,,1.4985005987498372,1.0200118626204635e-16,,,,,1.7719563347569105,6.308614400921378e-22,1.5119932119891546,2.6299236913142265e-17,1.6375737158123878,3.0709517430905355e-20,1.4094447245189008,2.855114936714156e-16,1.2124533887997688,4.701429878012906e-12,1.8404127516746367,5.943519707563559e-24,1.0422754435557484,9.707868420196947e-10,,,1.3824267023479984,4.5315804607309886e-15,2.1829893711514883,1.0612359549336585e-32,1.130570541302088,5.330150990445067e-12,1.2295157814443871,7.297446281047228e-13,,,2.0587574909332766,1.077247953761547e-28,1.3284048146177756,3.954988098974792e-14,2.1250540221558984,4.643793997764946e-33,2.003376147909886,1.5515350181956268e-26,1.6993423053425043,3.512008490795298e-21,2.1503309780407376,4.464604422857535e-34,1.1063852085305643,1.3584941289905984e-10,2.0302256136481334,1.9919406566060087e-31,1.2127528863863446,8.680290319836251e-13,2.028670149511041,8.032639044434468e-27,1.8848386906471373,1.8410218911074224e-22,1.128411374765706,8.501332945057817e-12,1.720296038044987,1.1139812978911998e-20,,,,,,,,,1.8798654675456072,6.568460050319519e-22,1.0808003669290995,1.1423065558568071e-09,,,1.5492745455505657,5.797453559502508e-17,1.0670636631905976,2.788075185967471e-10,1.3147791674989406,9.474339382623535e-14,,,1.1629279308986875,3.3263311614432263e-10,,,,,1.7515745548513442,2.53214972224906e-23,1.5630652507402536,4.529588429394815e-19,1.3518957342051503,2.9268566091044685e-13,68.96551724137932,-0.4922408599697309,0.02463943958755905,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
19,APBB1,1.2289821234083176,2.4105938134468087e-25,,,,,,,,,1.5515330138320254,5.21402811438235e-44,1.0338054973281026,5.969806952610001e-20,,,1.2163799031414837,6.2175486436481076e-30,,,1.1261374823772456,8.211447845606852e-22,1.0502069977695996,1.1000275272446465e-19,,,,,,,1.2454545838266542,1.4427708357402703e-27,,,,,,,,,1.2612551362890083,9.23945491594933e-29,,,,,1.029264960195459,1.0395261403369378e-21,1.5073324116368358,2.3602759677794924e-40,,,,,,,1.316375879272734,3.148191130196464e-29,,,1.439221168416454,2.2810577123488024e-39,1.4156895098004931,2.083663808926772e-33,1.2105148967707715,6.786113323436174e-27,1.4132723855196236,1.955255455658793e-37,,,1.2461517713371637,1.347627939847732e-28,,,1.502029020250335,5.304325914621776e-39,1.3885372474070383,5.805520634008354e-32,,,1.0774370634330677,2.608403930521409e-20,,,,,,,,,1.5801558028949043,7.658259840875632e-45,,,,,1.0550701741508932,1.4444647032310776e-19,,,1.0235929919711582,3.3989225569268714e-22,,,,,,,,,1.186302528882697,1.2529020293967303e-26,,,1.0134959087414066,7.649715802509539e-19,41.379310344827594,,,Colorectal Neoplasms,4.981766733754459e-06,1.0,1.1832194707896893,1.0,,,,,
20,APOB,1.6947050479297336,6.776927310047844e-05,1.568176293125445,0.0001313915106163,,,,,1.9833248645352948,6.110487269495486e-07,1.2354477981480576,0.0023921535929437,,,,,2.17574653546231,5.2015486721960594e-08,,,1.8483080142706336,1.3789973647001427e-05,1.74045061851138,6.421368342539182e-05,1.6905072939597126,5.940397552232644e-05,,,2.0179885936660926,3.2035499275090454e-07,1.5426487613198565,0.0002858338600878,,,1.3919281473296847,0.0010407978170693,,,,,1.3339791368640963,0.0020767239397922,1.5340492389347236,0.0001885442546719,,,2.3610415096583437,5.0195935835714584e-09,2.0317248837415733,7.387133333322947e-07,,,2.08664927949223,2.3703860878989202e-07,,,1.793860009695323,2.564011302005039e-05,1.6620305547052996,5.933399514813498e-05,2.5557332059663818,1.3573099238389407e-10,1.9308077527460143,2.859237364122399e-06,,,2.480674976188643,6.701119501700432e-10,1.8806435903466292,5.645870106354782e-06,1.3690822071560511,0.0011058140108523,2.3046782091791247,1.0622630934062628e-08,3.179887036895813,1.5695830623275846e-16,1.8634718092266744,1.1581395668018882e-05,,,2.8121247542891785,5.1457740090342595e-12,,,1.5150016828565978,0.0002251385100435,,,,,,,1.5933254019901966,0.0001418333449453,2.213502813613045,2.2275957201471538e-08,1.408772179132607,0.000979069262908,1.2216955385314714,0.0033703287093468,,,1.3318178741310858,0.0011036578699813,,,1.808377249290402,1.150249464228298e-05,1.729858206486424,3.146868820285355e-05,2.218724933076255,5.351740164870484e-08,,,1.807895911115148,1.6631835734600895e-05,63.793103448275865,1.5513904327881047,0.006395942967065589,Colorectal Neoplasms,0.0001444712352788793,0.90625,1.0722926454031558,29.0,Rectal Neoplasms,3.1303803412114575e-05,0.2,0.9832256078793475,1.0
21,AQP8,1.4415972588637,1.8382003557013792e-05,2.1438405054943024,5.631658787060994e-10,,,,,1.833771531706687,4.172795015353944e-09,1.5958215661434283,1.4703675910051578e-06,1.5076054056866848,3.579469268895108e-06,1.1349395495020222,0.0005837352765256,,,1.2541835097335643,0.0001723697716274,1.8397606612349704,9.219704773337759e-08,,,1.7002700963181092,3.676292807315869e-07,,,1.3915937286868814,3.988766583831447e-05,,,1.869205680859649,1.1424264816910558e-08,1.277630620513745,0.0001618805262793,2.6812643058282823,9.509317122868255e-17,2.3678855789515305,1.6472517650684884e-13,1.1792775579238557,0.0005647817292314,1.722135112687962,7.397551754508424e-08,,,1.5666134599879449,2.53556780334006e-06,1.1830032506149402,0.0005672774791292,2.4287968185312145,6.028490074678036e-15,1.914858901794444,2.963306026873998e-09,1.2303015361765386,0.0001098921572795,1.1316933513051373,0.0009088009316229,1.7362690811851018,4.707932609630855e-08,1.244715757796413,0.0001898720150339,1.3668475789972792,2.5395000525176423e-05,,,1.128833120849015,0.0007839438184175,1.7069085912077997,3.552632408766057e-07,1.4543430374172823,8.911256855584966e-06,1.8803850781529527,1.2376750823813654e-08,1.1822197394960066,0.0004049772826043,1.61423830337586,2.970486193106165e-06,1.5625895317561438,3.615916766974641e-06,1.9575274961359552,6.646358865526742e-09,1.6321312922761932,2.634251326994267e-07,,,1.8804112939533015,1.8106380996133531e-09,,,,,2.102587574889985,5.434785887649171e-10,,,1.496290758044706,6.798759162004742e-06,1.307239854174125,0.000731237821131,1.755167948854057,5.255617342965406e-08,1.2852607957151598,0.0008047500698102,,,,,1.0808172123406543,0.0033183995393574,1.1144523230145726,0.001086115268747,1.3418004342496603,7.518115493503214e-05,1.7331875968515982,1.290023487649921e-07,75.86206896551724,,,Colorectal Neoplasms,6.974473427256242e-05,1.0,1.1832194707896893,14.0,,,,,
22,APOD,1.0503290634320237,4.648959401656666e-06,,,,,,,,,1.6840195235611355,2.35056001531382e-14,,,,,,,,,,,1.2146088823633463,5.284154817191984e-08,1.2799154129859005,2.9622092055370742e-09,,,,,,,,,1.0201927320585873,4.413329005286822e-06,,,,,1.7077418240295088,1.7824389313003102e-15,,,,,,,1.6625663075057062,5.066456379910512e-14,,,,,,,1.1500842149591546,6.32565516046588e-07,1.0404528251392893,1.1322479021944668e-06,1.033230928223327,4.532745951345623e-06,,,,,1.1738797474487517,1.805893396153754e-07,,,,,,,1.9297949477050225,2.846833489983374e-19,1.385915165606609,1.3448684892720583e-09,,,1.6394883986682145,4.1209144879649637e-14,,,,,,,,,1.3606198245479726,1.757455255330537e-09,,,,,,,,,,,,,,,,,,,,,,,1.322012564601006,1.052387080297637e-09,27.586206896551722,-0.5464478362199979,0.03635489818632685,Colorectal Neoplasms,1.9927066935017835e-05,1.0,1.1832194707896893,4.0,,,,,
