mRNA	logFC	FDR	Sub-0	Sub-1	Delta
PIGX	0.5240564825742117	2.754727898670705e-13	500.82608695652175	738.094527363184	262.46115751184107
NMI	0.3590228452527358	3.3299585938208223e-06	731.0248447204968	977.6318407960199	262.45461970199216
FHOD1	0.9578889684009686	3.280600632180248e-17	273.98136645962734	534.1691542288557	262.4437284791002
AGXT2L2	-0.18368082520613907	0.010548441681070098	1428.1304347826087	1246.1194029850747	262.32017676287177
CYLD	0.21484890840781531	0.004508651761447875	1220.8385093167701	1437.089552238806	262.2958210689325
PITPNM2	-0.19590654084774173	0.055706360749425185	1338.8260869565217	1162.2039800995026	262.28478749237007
AGGF1	0.22903962339079526	0.00021203378565517471	1145.1490683229813	1381.6716417910447	262.2845113350157
SLC25A28	-0.1751683920053967	0.005513014571045748	1496.751552795031	1340.55223880597	262.18356273468623
MSRB3	1.1006451024023407	1.5968569770302352e-14	238.01242236024845	515.8457711442786	261.9672069817248
SLC2A13	0.7397744760003053	5.716338990266228e-10	354.111801242236	614.1194029850747	261.96287220949944
PLAT	0.5447628453217105	0.0005987252623017863	480.83850931677017	686.2636815920398	261.9429544756535
SLFN13	2.6243069400040677	8.642337827549893e-31	99.80745341614907	656.2587064676617	261.9253926641327
C12orf11	0.43114839464625143	6.466853322337995e-08	607.2670807453416	839.7910447761194	261.82222698486953
DHX58	-0.3021677558015293	0.0018799187113398726	866.3291925465838	698.9253731343283	261.77674789715223
BTBD10	0.6282391632972677	6.15295214066516e-17	416.4782608695652	661.955223880597	261.6479541401968
GTF3C3	0.4648841923381927	8.091053728137253e-09	562.7577639751553	816.7014925373135	261.6171885876374
UBA3	0.2907537566015658	3.981615648286179e-06	899.7826086956521	1140.9850746268658	261.6151736030176
MEMO1	0.3400602253114053	4.84979322968452e-08	769.1614906832298	990.8756218905472	261.56122982259546
SF4	0.2535491118577402	1.4445464110845902e-06	1030.975155279503	1239.5124378109454	261.4028349685138
COQ4	-0.13130640868368648	0.046147511089220085	1990.7018633540372	1815.6567164179105	261.3919124369414
PSEN1	0.12111678833369181	0.04044903411362509	2157.2422360248447	2412.9303482587065	261.27825128512114
C22orf29	0.43574233732756784	7.336270779635931e-08	599.5465838509317	820.5472636815921	261.2478297839636
UBE2D1	0.6313258874256324	1.1620813909787716e-15	413.77639751552795	650.542288557214	261.2277513572719
IGF1R	1.8705814652196735	5.2486058051179745e-22	139.63975155279502	477.2238805970149	261.20753106253846
LOC387647	0.5491430666231054	3.4100882902971194e-11	475.5900621118012	719.7114427860696	261.1669851635477
CWC15	0.17007092693375303	0.0015163538153920963	1535.0621118012423	1765.81592039801	261.0694362549217
ATP7B	-0.21840695458830475	0.059801400165959	1193.4844720496894	1066.8905472636816	260.6653088888034
C14orf4	0.26384117291317766	0.003565300942975983	987.776397515528	1194.9800995024875	260.61608329645014
LOC100129387	-0.741794011842421	4.2572002039076725e-14	351.1801242236025	205.08457711442787	260.50331322714584
NAB2	0.3242179998806153	4.478690886761833e-05	803.0807453416149	1019.4776119402985	260.3732329972921
HCG18	0.7458446528493743	2.8785735178021893e-15	349.0496894409938	609.8955223880597	260.3368444482999
POMT2	0.6582502669052986	1.0221551743046428e-18	395.46583850931677	612.1293532338309	260.3154937506855
TMEM173	0.8666997436422259	5.3004915369682834e-11	300.12422360248445	538.4726368159204	260.1175876570954
TMTC4	0.3851307148089938	6.46910874049955e-05	675.3913043478261	914.8955223880597	260.11393581925694
DLC1	-0.16822192178175166	0.1008581043771477	1546.0993788819876	1376.3980099502487	260.08780878110053
ADO	0.5613534726056546	1.6376131386078312e-16	463.2173913043478	702.8855721393035	260.028691180028
CHST3	1.519737475820655	2.0457219014042384e-19	171.09316770186336	487.30348258706465	260.01669881338984
PHF6	0.48758835474408824	1.1912736521846877e-07	533.1801242236024	773.7910447761194	259.97241955243487
EPHB2	-0.4267928403371332	0.06637921213143626	609.0745341614906	464.4925373134328	259.9486504117989
RPP25	1.4136766511371095	4.37353654955823e-21	183.8447204968944	482.40796019900495	259.8969888012876
TULP4	0.4050485321027321	1.2098895993862095e-06	641.3291925465838	853.1343283582089	259.76944803562424
APOL1	-0.02918464361218285	0.8005286616440415	8897.0	8946.880597014926	259.6557742175908
ANAPC1	0.5038573856047891	1.892075554647414e-08	515.223602484472	762.4427860696518	259.5992173497072
FAM123B	-0.5372030733798685	6.736186364547783e-05	483.167701863354	345.07960199004975	259.5591743988818
LDOC1L	1.2269928271918802	3.926944579225891e-18	211.51552795031057	508.7313432835821	259.52803563473475
EIF4ENIF1	0.41273698482827836	3.5742070231670564e-08	628.7826086956521	864.7014925373135	259.5218380255027
EIF2AK3	0.3926080606348705	3.967360571836287e-06	661.0	885.094527363184	259.5139280796494
STAM	0.5359927387220982	6.641373120101565e-12	484.14285714285717	722.0	259.49705593274155
GORAB	0.6615917814169077	1.990066575342903e-09	392.11801242236027	647.0646766169154	259.42205436416646
WFDC2	2.603410393979869	1.1629302141121056e-12	99.62111801242236	555.7412935323383	259.3546540934355
SLA	1.0442856756084193	1.6154508332005095e-13	248.22981366459626	518.0796019900497	259.22283866888495
ATG5	0.2747994820205957	7.983781128007384e-06	943.1552795031056	1161.7611940298507	259.1785822724436
DHX32	0.4035850331031177	0.000496752756302597	642.111801242236	849.2288557213931	259.14671256025036
BCL10	0.6758597230638275	4.517789344600919e-21	383.1366459627329	619.8756218905472	258.9466274359764
MKL2	0.3743515036770662	6.729372756891112e-05	691.695652173913	895.2139303482587	258.9373074781933
GOLGA8B	0.2741512358904014	0.027420840648022502	943.7888198757764	1174.5273631840796	258.74087138848756
RGS12	0.18142275324922078	0.015991381460219743	1425.9503105590063	1627.8457711442786	258.69983133819636
ITPKA	1.1557874090542846	1.6096722935750122e-11	223.74534161490683	527.0348258706467	258.60204867305896
RARRES1	0.6445135364321224	0.0025810111361559513	401.22360248447205	641.5771144278607	258.5940429373032
IFT20	0.3118267216202386	3.8998589743734043e-07	828.9565217391304	1030.995024875622	258.49079453962906
CHMP7	0.23751215748988377	0.0004741134370624138	1088.304347826087	1304.6716417910447	258.4855136577948
AEBP2	0.558652247395061	1.7015404945899506e-11	462.6335403726708	701.2388059701492	258.4512670495262
RNF20	0.1739844476350538	0.019597641105103474	1485.3167701863354	1725.4875621890546	258.4220178239517
ZMAT2	0.08058520263401758	0.2242732462491391	3205.0248447204967	3496.427860696517	258.277576558862
CYP26A1	-1.7292594166902646	1.0908443459707134e-10	149.32919254658384	44.09452736318408	258.22891239793375
IL2RB	1.2872292462657486	5.668764724653303e-17	200.5527950310559	495.14925373134326	258.15742318431523
ZNF362	0.3744114142839206	2.8664878165223223e-06	689.4099378881988	907.4626865671642	258.1229498661104
KIAA1468	0.428720134814798	2.1101088345161188e-08	602.0062111801242	820.4427860696518	258.0921840164886
RBPJ	0.5992792705122043	1.5422615750893657e-13	430.4223602484472	685.636815920398	257.9431980618306
CNO	0.6022089301667353	3.5699673737591173e-20	428.3105590062112	669.0497512437811	257.93244351824677
LEMD3	0.474290095859548	1.2031657079209748e-09	543.8074534161491	766.5970149253732	257.92248920988203
GAS7	1.7614324602176026	7.141760708723912e-30	146.3664596273292	512.6169154228855	257.8146330747069
HAVCR2	1.6467007446736748	7.991636200665893e-29	156.50931677018633	490.0696517412935	257.72400847383386
PFAS	0.38028522072847126	1.947767237332134e-05	677.695652173913	909.5572139303482	257.7176406736818
SFXN5	-0.09872794941005006	0.2567375534838534	2608.968944099379	2458.378109452736	257.5781539254352
C8orf76	0.26184197776322754	0.0006316386973282105	983.4844720496894	1221.8606965174129	257.51751926091436
JAK3	1.388497229911017	5.161682789846532e-20	185.4223602484472	498.089552238806	257.45843356853163
ACYP2	-0.5703412829041679	7.924273340659578e-13	451.3416149068323	303.2238805970149	257.41875567400166
ARHGAP23	0.7072647849807632	9.115444304081534e-09	363.80124223602485	596.3532338308457	257.3038073657967
PLCH2	-0.45656603480480973	0.06444879304858289	563.4099378881988	395.4577114427861	257.2338413112391
KLF4	0.6584911626101567	3.964883068101166e-05	390.527950310559	654.1542288557214	257.15920403176153
POLA1	0.9428877536614667	4.37353654955823e-21	272.55900621118013	554.7213930348258	256.9925491066614
DKFZp761E198	0.45909894348806407	4.120816830127125e-09	559.2981366459627	758.9950248756219	256.7731836290044
CREB3L1	2.695844206527343	1.397242990608406e-27	95.22360248447205	660.0796019900497	256.7079970824267
NID2	0.7805692029245087	1.167678058381215e-08	328.80124223602485	562.3134328358209	256.6521235727622
SCAP	0.047081913521475456	0.4413112338488935	5449.968944099379	5762.0	256.59496652081384
AHCTF1	0.12074308078283104	0.1638200105367444	2124.981366459627	2410.636815920398	256.57679679244546
ZCCHC9	0.2492221137251757	0.0009839243983001539	1029.111801242236	1283.3034825870648	256.47741836511295
NBPF10	0.5110407625518008	0.0028759550619802537	501.85714285714283	741.0248756218906	256.4694569777823
COL4A5	1.2240146475078533	3.8645899597025816e-06	209.48447204968943	535.3283582089553	256.4120622142693
HMGXB4	0.5342474579257737	7.172136232854771e-10	479.7950310559006	728.4875621890548	256.3292756670325
LPHN1	0.6392438829221457	0.0009110272673687286	400.9627329192547	609.9452736318408	256.31297429837963
RPF1	0.29166410055871694	2.536696313130056e-06	878.7826086956521	1102.2388059701493	256.3093391518603
PSMC6	0.12182409720092705	0.01472060608569591	2103.086956521739	2324.4825870646764	256.2066698133062
BRAP	0.3755774015463868	9.517418858087425e-14	681.9875776397515	897.4179104477612	256.1391222968526
ANAPC13	0.13622030765706905	0.007502038537625639	1879.5714285714287	2104.9303482587065	256.0357982634368
VAMP5	-0.09953161508614643	0.27169387366691744	2572.136645962733	2457.1094527363184	256.0089145949344
GEMIN5	0.37466241474014084	4.0774183647454895e-07	682.8136645962733	914.4825870646766	255.82461639520434
PCDH20	-1.0829719514447818	0.0009940253218456612	236.19254658385094	123.3681592039801	255.7899030906256
XRN1	0.2154394629514139	0.011979631020867357	1187.2670807453417	1424.7512437810944	255.78418225566935
TNKS	0.2614367343081365	0.00505792580176575	978.3291925465838	1210.7064676616915	255.77118917769496
PICK1	0.28201836081776066	4.903764698159703e-05	906.6583850931677	1112.3880597014925	255.69431158565317
VPS53	0.28328982139849646	2.902660375124137e-05	902.416149068323	1101.597014925373	255.64530969668417
E2F6	0.7090937573866295	4.734923277475586e-22	360.4099378881988	611.6467661691543	255.56443705662463
CNTNAP2	-0.3670249562123037	0.11517060064276323	696.2360248447205	577.4228855721393	255.53599653206194
WDR85	0.6153474627594056	3.326136476085555e-14	415.2546583850932	651.1144278606965	255.5259004362908
R3HDM2	0.11406410930962091	0.13482128444300168	2240.0683229813662	2466.507462686567	255.51139805356576
CSTF2T	0.2415772709520804	0.0020474955882093886	1057.391304347826	1292.5572139303483	255.44170563280846
LACTB	-0.18062764484799776	0.0065509880086968685	1414.0683229813665	1294.1492537313434	255.41983083428204
IL33	0.773438719486255	1.3248088111309689e-05	330.2360248447205	555.8258706467661	255.4173281841317
MELK	1.5033677172568551	5.008092249648646e-23	169.87577639751552	519.4726368159204	255.38575817996886
WASH3P	0.3887659300279268	8.771815809159681e-07	656.6273291925465	879.9601990049752	255.274334315294
SLAMF7	1.7256068441145416	6.770403805386118e-20	147.92546583850933	518.3233830845771	255.2611962697635
MSL2	0.31862054324972666	2.876002785313642e-06	800.9627329192547	1024.9850746268658	255.20318108551865
USP30	-0.21865518026917002	0.0012192701000319495	1167.0124223602484	1019.7164179104477	255.1733115875409
POLR3C	0.35123365744199175	5.953134002878351e-06	726.4223602484471	973.3582089552239	255.1439824377062
JMJD1C	0.17354609761518253	0.07937693559413841	1470.0310559006211	1685.8507462686566	255.11815312467903
ADCY7	1.0280398991534998	5.374371494056789e-17	248.0496894409938	526.6915422885572	255.0049777179762
BUB1B	1.7923842348181638	9.782714975301599e-29	142.2608695652174	532.9104477611941	254.9861398402188
PHF2	0.31096025269412014	0.00106484969087209	819.9254658385094	1032.3383084577115	254.96423004748704
GRPEL2	0.5095635842293542	2.3080299339907986e-15	500.1552795031056	730.7213930348258	254.86091689483695
KIAA0562	0.30720355757913265	0.0002141185165699331	829.3726708074535	1043.452736318408	254.78623503095656
LOC728855	0.4411194548806591	7.615571972512644e-07	577.5217391304348	801.4825870646766	254.7560747469476
ZNF580	0.8596584602441214	4.978557274153018e-19	296.30434782608694	548.4925373134329	254.72053941581248
C11orf49	1.0389468901357524	5.662397422720392e-20	245.1304347826087	520.1144278606965	254.67750289501615
COX4NB	0.37108768040141804	4.413924633328066e-10	686.111801242236	897.2189054726368	254.60763681902012
TM2D2	0.2118947593352034	0.010110465323282383	1200.670807453416	1406.7164179104477	254.41585178614594
KLF10	-0.10233013299225646	0.3891322718537433	2486.1801242236024	2290.1194029850744	254.41114275450593
TUBGCP3	0.40313697510625107	2.4049928585361024e-06	630.888198757764	876.4378109452737	254.3343600774363
ASAP2	0.489389898575194	0.0003101356610600238	519.6273291925465	767.0995024875622	254.30036593043928
C15orf23	0.616027838230553	1.7643974628613965e-12	412.7826086956522	661.2139303482587	254.28557809395087
SPG11	0.13104680690026843	0.10448205557959458	1940.1180124223602	2190.467661691542	254.24627053764561
MTMR12	0.19961426249452877	0.00866768118328821	1273.608695652174	1505.915422885572	254.23046048922745
KLHL22	0.3472505873803278	5.079848827175589e-07	731.8260869565217	939.726368159204	254.12703855589905
LMBRD1	0.10456980578137214	0.20289550887675922	2430.080745341615	2676.9004975124376	254.11307157342472
ELL	0.37254488254024426	7.2591723200254985e-09	682.0931677018633	896.2388059701492	254.1103190429938
SEMA4D	1.4793708212800891	9.408446139469933e-28	171.7639751552795	486.8059701492537	254.10261299179865
TNRC6C	0.549414217536831	3.082029226288201e-08	462.3975155279503	683.2039800995025	254.04776918476347
VPS8	0.44386686636326306	1.5676780491026525e-11	571.7639751552795	796.6716417910447	253.78708395157648
PHACTR2	0.46222339582319505	5.7524167780449595e-05	548.9813664596273	770.5820895522388	253.7520314486268
TMEM129	0.09691413394137016	0.20500969959037688	2618.1490683229813	2794.6119402985073	253.7356494859269
RGS19	1.054636162559942	6.2828362249436406e-27	240.51552795031057	508.35820895522386	253.65637343359404
SOAT2	0.8595279606425658	0.0025855409192385753	295.0248447204969	572.1094527363184	253.58210312149833
PPIH	0.7400947687148518	2.0104365708112397e-20	342.6024844720497	597.8457711442786	253.55830650647522
FAM46C	0.6318112162711788	1.4384826153226733e-05	401.1055900621118	615.905472636816	253.42301071031167
ESCO1	0.4558202868691323	4.2998629046109675e-09	555.8509316770186	783.1243781094528	253.36813113349305
KIAA0556	0.5652873633208475	5.724723477053432e-10	448.2049689440994	679.9104477611941	253.3646051217123
MTMR4	0.0880572125757461	0.3629696203717414	2874.9254658385094	3043.9701492537315	253.1579228847675
GEM	0.923111695870016	8.594411382583191e-07	273.96894409937886	516.5472636815921	252.90393660329522
DFFA	0.4581771884960525	1.6361264802521194e-10	551.9751552795032	787.4228855721393	252.90242476563475
CES8	-0.7149442997522937	0.00047009013852302014	353.72049689440996	224.273631840796	252.8904529602073
RECQL5	0.2228333806075011	0.0015937460113043909	1134.8757763975154	1333.910447761194	252.88820582422088
KIAA0355	0.3215327713081968	0.00018657469708458573	786.4968944099379	1000.6517412935324	252.88452608491758
OGG1	0.310198179576653	9.337649831441161e-05	815.1863354037267	1060.7064676616915	252.86931725799892
C1orf174	0.4214343993513582	2.9726578841843626e-10	599.9254658385094	837.5074626865671	252.82922835123594
NXT2	0.5826880703746442	4.383197301015237e-10	433.8695652173913	675.0199004975125	252.8106197508076
CDK9	0.11648727758958216	0.062114233019102454	2170.2670807453414	2376.6019900497513	252.80850387831472
SMARCAL1	0.3827307936049692	3.7704586992711255e-09	660.5031055900621	891.4228855721393	252.79487778103123
FANCD2	1.4572403453245195	3.961716259896072e-26	173.40993788819875	518.9950248756219	252.69995777090224
BDP1	0.38836407241392584	8.017156598801805e-06	650.5403726708074	871.407960199005	252.64650840010776
CD37	1.0524226586437362	1.0813278177870156e-13	239.87577639751552	492.4029850746269	252.45070234050368
TRIM31	0.7974492350332791	0.0004140305813244024	316.48447204968943	585.5721393034826	252.38030013593604
ARID2	0.5031299602982188	1.348499611846431e-09	501.50931677018633	727.860696517413	252.32436263577068
BAHD1	0.23149550664125929	0.0020845794029920547	1089.7577639751553	1307.8358208955224	252.27402568767442
TAF1	0.3251901808597844	0.0017764343773376454	775.6770186335403	995.0348258706467	252.24254997821933
C1orf63	0.4189977448222144	5.5205942822460634e-06	601.6832298136646	799.223880597015	252.10391638927166
ACD	0.6192410010411397	1.2595851278644403e-17	406.95652173913044	643.8358208955224	252.00416390195946
GPR155	-0.3770038754579396	0.00011554678013867189	668.2546583850932	540.1741293532339	251.93459600400166
CSRP2	0.21364625302560744	0.1256832152993143	1179.142857142857	1410.955223880597	251.91945321048053
RRM2B	0.18337807082040697	0.029259435891266183	1373.5714285714287	1605.2437810945273	251.882878705459
ZC3H12A	0.48164295748211744	0.00011009204785653695	522.8757763975156	750.3582089552239	251.83943533985772
SLC7A8	1.430925780789018	6.679415558380866e-19	175.9689440993789	456.76616915422886	251.79849873002283
PKMYT1	1.524111519144348	7.589549343402857e-29	165.1863354037267	498.4029850746269	251.7623965940617
PRMT6	0.787071043510755	1.3421887139854139e-08	319.8633540372671	568.6019900497513	251.75518384296186
DCP1A	0.4644517310552718	2.8817587052503505e-10	541.7391304347826	773.2189054726368	251.6116769108125
SVIL	0.16493174585194373	0.1816677448836718	1525.2919254658384	1779.960199004975	251.56906020095354
DTNBP1	0.7746050161626155	9.585212931703027e-17	324.7142857142857	568.6417910447761	251.5253145339464
ZMYND19	0.48606171880476573	6.617999551952264e-11	517.2484472049689	748.4776119402985	251.4146692975433
NFATC4	1.3790861139110613	1.1935642302916179e-18	182.2111801242236	471.5323383084577	251.28490830866394
MLH1	0.2461466310189487	5.667742454836057e-05	1020.3975155279503	1248.0497512437812	251.16741074731036
XRCC3	0.9282717720578892	1.262511365665555e-19	270.55900621118013	534.860696517413	251.15228814187364
FBXL14	0.43240575275966314	3.605188903275448e-08	580.7391304347826	786.9502487562189	251.11494085264437
MIER2	0.5932076335407839	1.775703896051962e-10	423.3167701863354	641.3084577114428	251.11473948036388
RBKS	-0.2615904097207882	0.0006438188779797458	959.7080745341615	825.3681592039801	251.05042842974
PDP1	1.1565125414699295	8.31358445816516e-13	217.06211180124222	488.5124378109453	251.03505457608463
STIM2	0.512364169332376	4.964290758799067e-13	489.59627329192546	708.1990049751244	250.85158787344434
MRPS10	0.12978126244051058	0.04596319281583094	1932.7888198757764	2199.0348258706467	250.83977307438286
SMNDC1	0.3863226462499124	3.4743758200894606e-09	649.2857142857143	869.0199004975125	250.83377531512173
EPHB6	1.5605650695739097	1.1928676115242214e-11	160.67080745341616	525.8855721393035	250.73724981203665
RAB4B	0.3079787686676689	1.0116473785839796e-05	813.8074534161491	1005.8955223880597	250.63541743567689
PPCS	0.1378954537638596	0.013454915683334285	1816.8012422360248	2050.378109452736	250.5286316968804
NSMAF	0.6191259838151216	1.1488644989220363e-09	404.639751552795	631.8656716417911	250.52298427083062
GPR89A	0.14858080756394867	0.018358781183308217	1685.8385093167701	1961.0945273631842	250.4832471366891
NUDCD1	0.4609923428893135	4.135323572135694e-07	543.1428571428571	799.5621890547263	250.38469823788142
AGR2	5.768122768459369	9.767677091907634e-23	43.391304347826086	2837.4875621890546	250.28637056184567
STXBP1	0.7335929036296454	1.7176760944363755e-07	341.12422360248445	552.1044776119403	250.24630969095497
MAPK14	0.08837392509118396	0.2195908460925505	2831.6521739130435	3142.676616915423	250.2442171016795
C7orf26	0.31298951804016495	2.652303295466978e-07	799.4037267080745	1018.4776119402985	250.20498714187198
OIT3	-0.5339136721273164	0.00028016073293388915	468.5217391304348	330.25373134328356	250.15016221060705
BAHCC1	0.5430051110189691	4.007250672596463e-06	460.3726708074534	671.6766169154229	249.98471322190053
PDCL3	0.55825920046107	3.344307319207426e-17	447.7453416149068	677.6019900497513	249.95795642010654
FAM126A	0.6225116419348687	5.5454521847935355e-09	401.4782608695652	624.4875621890548	249.9248913750686
CCDC88C	1.063410543349993	6.5869578890481956e-15	234.9689440993789	487.4726368159204	249.86845251509462
ZBTB33	-0.13355212699608612	0.15771036002284125	1870.8136645962734	1773.1990049751244	249.85114412017478
KRR1	0.3788041117927811	1.9248254292509558e-07	659.4347826086956	871.3731343283582	249.79660711135264
TYW3	0.4544716990523623	3.3127031590681323e-10	549.4844720496894	770.6766169154229	249.72514161531262
WDR55	0.26603020484664847	2.3829264379777607e-05	938.4844720496894	1159.0746268656717	249.6652163447776
KLK4	-1.7293131944073787	0.006979844759964721	144.29813664596273	50.46268656716418	249.53667163026225
MMGT1	0.38996300073028833	2.6401844604438386e-06	639.8074534161491	875.7363184079602	249.50123442376565
FAM13B	0.569358800110314	4.1238868743281676e-10	438.1552795031056	652.4427860696518	249.46756419988748
MRPS31	-0.31429934455672276	3.0096184631444805e-07	793.5962732919255	651.2587064676617	249.42678853831
GDPD5	0.8863248440727175	1.499920124304226e-13	281.3664596273292	510.32835820895525	249.38208345648513
SETD7	-0.06460124859032346	0.49293530732939644	3858.273291925466	3820.412935323383	249.24927206108265
BRCA1	1.0178214344104148	4.3535009483271504e-17	244.80124223602485	522.6467661691543	249.16395151812225
ZNF337	0.6518885748303985	5.13829217228395e-16	382.11801242236027	617.9402985074627	249.09836653503694
SLC2A5	0.8104065103594739	0.004264515282328341	307.3664596273292	548.3432835820895	249.09177994812998
TRMT6	0.5027849261373156	3.2858075118085536e-11	495.4223602484472	729.4925373134329	249.0908948042901
REPS2	-0.3328974571012628	0.001453924956418018	748.1180124223603	597.2089552238806	249.04658394705464
SUN2	-0.030640256243650178	0.7440512158763726	8124.2546583850935	8129.07960199005	248.9292445215879
PRKAB2	-0.06634953737005568	0.5172069234691086	3750.167701863354	3736.0845771144277	248.82189207875845
POLR3E	0.2577220281375798	0.00015029773593569474	965.4534161490683	1180.8358208955224	248.81861248229268
CSRNP1	-0.17565212412722267	0.07981635015678319	1415.6273291925465	1293.4776119402984	248.6579473452179
DGAT1	0.07067505563097011	0.4405888017525461	3518.2981366459626	3807.313432835821	248.6559165337919
BCL2L2	0.3286039486437936	2.538718938693526e-05	756.6211180124224	962.2139303482587	248.62868700616374
IFT172	0.8279886810704267	3.586309606910567e-21	300.2173913043478	546.726368159204	248.57660186049114
CCDC85B	0.4776830216584952	1.3947609003408365e-06	520.3478260869565	704.8109452736319	248.56132187864654
TANC2	1.9551182933045852	2.7282775746910685e-28	127.1304347826087	492.2835820895522	248.5550386792438
COMMD3	0.17102614499369917	0.002025788045136905	1453.111801242236	1675.7761194029852	248.52010961131
TTL	0.2094896862887806	0.005006888413313098	1186.0434782608695	1388.8059701492537	248.4638761857237
FAM98A	0.18558422062697447	0.0013085103148945127	1338.6645962732919	1552.0	248.4350257803023
STK19	0.37445034870320304	5.817585496295875e-07	663.0869565217391	886.1890547263681	248.29314209011085
RNF138	0.47237036541358013	4.03697678262909e-09	525.583850931677	746.8656716417911	248.27023572007292
EXOC2	0.23159498218025193	0.0010206912668826325	1071.8385093167701	1288.4427860696517	248.23242046532516
CIT	1.307047136504407	3.936879637373822e-24	189.88198757763976	491.88557213930346	248.18470813711943
PTER	0.46286435396518794	8.00996625761746e-06	535.9130434782609	752.2437810945273	248.05504465108288
ANKRD28	0.1746494610012359	0.01592457368952212	1419.5341614906831	1651.084577114428	247.92087617718917
MST4	1.198319215243361	1.0756640524108687e-13	206.8385093167702	483.4776119402985	247.85856016657868
ITM2A	1.0852047265258613	1.9254411306919524e-10	228.37888198757764	513.1492537313433	247.83784217161116
CDK10	0.10756382448495208	0.12952049695254686	2303.9316770186338	2528.860696517413	247.81970253215363
SASH1	0.39840337123345637	0.00012881003251166308	622.0	818.8109452736319	247.80689690720988
RNF8	0.43733740480710265	3.270426196382753e-09	566.4782608695652	789.044776119403	247.74213248833655
DSP	0.02220823735641446	0.8521192050036503	11149.850931677018	11837.437810945274	247.6185359793221
C17orf56	0.3441228653759333	5.968557461652893e-07	719.5590062111801	915.1044776119403	247.61670702445025
RNF144A	1.3756635014831458	2.4073774976024543e-23	179.944099378882	469.60696517412936	247.54252982278393
TAZ	0.2688917405781108	0.00015305999441110125	920.5590062111801	1151.1393034825871	247.53071348498014
SMAGP	0.8319286661270373	7.52157237514605e-13	297.49068322981367	545.3084577114428	247.49102728459988
C17orf61	-0.1503313446210235	0.09572769325209106	1645.4347826086957	1525.870646766169	247.3604233557667
MYLIP	1.1241325009718572	3.797879158165865e-22	219.87577639751552	474.86567164179104	247.169506424868
PLVAP	-0.04990081883511731	0.6440915772954106	4952.527950310559	4645.20895522388	247.13520002430207
ADCK4	0.22974374276760057	0.0018601528128017182	1075.6894409937888	1255.6666666666667	247.13291822950106
ST3GAL5	0.49531391340916214	3.5767538059369564e-07	498.888198757764	705.094527363184	247.10626608035597
SNX13	0.285766429314311	0.000339895002957955	864.5590062111801	1081.7462686567164	247.06194013649815
DCHS1	0.6604554564006163	4.957061308623181e-09	374.06832298136646	591.139303482587	247.05546497967154
RASA1	0.39034632268537717	0.00011708812821987837	632.2857142857143	844.0248756218906	246.81040345792564
MXD1	0.608546783006282	1.917956702847084e-08	405.55900621118013	635.3930348258707	246.80162854903838
C1orf122	0.2044104635135383	0.024687845866148625	1207.2049689440994	1383.3681592039802	246.76532725770997
SEPT10	0.14576662956827938	0.12815551291842048	1691.3726708074535	1930.7761194029852	246.54569356750142
PSME2	-0.033938907917613406	0.690983854973032	7263.608695652174	7364.243781094528	246.51894667131515
ZBTB47	0.669290932655984	4.93838257428124e-10	368.2857142857143	560.9303482587064	246.49028919816098
APOLD1	-0.19216004031671924	0.12825542703883544	1282.55900621118	1135.6069651741293	246.45659034211172
NEK4	0.3519617937999169	0.00034914030251487346	700.0434782608696	939.9154228855722	246.3885583466288
DTX3	1.5721089544426297	5.476096999590014e-27	156.70807453416148	465.34328358208955	246.36216720861827
ARID3A	1.5108530947718006	3.907780114353654e-16	163.055900621118	479.1641791044776	246.3535120742193
ANAPC4	0.43536629817273637	4.5547669758690947e-10	565.6459627329192	777.2288557213931	246.2631888713846
TTC14	0.4686212035290131	1.2067341914184673e-07	525.416149068323	733.1592039800995	246.22114812997685
KIF21A	0.18639827361061245	0.044558623894963366	1320.142857142857	1565.915422885572	246.07234949080996
CLCN6	0.5201053044113845	5.8108891262608405e-09	473.0621118012422	692.8258706467661	246.04211366387747
EFCAB4A	1.4058421050913503	1.5870966018905237e-14	174.9689440993789	443.17910447761193	245.97870869828162
PREP	0.24879787743457163	0.0004004746715654227	987.72049689441	1174.0796019900497	245.7427631259496
LPIN1	-0.1311766018204778	0.25969770343855003	1873.0496894409937	1721.9452736318408	245.70029330177084
ADAM19	0.6930521048463769	1.1173779187416844e-10	354.4347826086956	580.1592039800995	245.64177211772454
SLC25A24	2.079777165584541	8.74914092188733e-34	118.1055900621118	513.592039800995	245.63330933906863
NRARP	1.0178010185906452	4.594683367910241e-15	241.33540372670808	466.2487562189055	245.6314197350281
ATXN1	0.2492694359655065	0.008110821398110432	985.0745341614906	1215.676616915423	245.54897351441883
NUF2	1.723861820389878	1.502810157155705e-26	142.32298136645963	508.74626865671644	245.34515374169976
PARVB	-0.18752463000223202	0.1933669008515813	1308.0310559006211	1205.0199004975125	245.28803978919285
KIF23	1.986620112110913	6.103143939136814e-35	123.43478260869566	530.3980099502487	245.21802166447316
CLDN10	2.6337574899701606	4.104398647922299e-08	93.1055900621118	591.2985074626865	245.2175451841783
RCOR3	0.25740161604764955	0.002754294449764132	952.5217391304348	1161.6169154228855	245.18063497269156
C8orf73	0.8305435205715923	1.983745113894667e-07	295.06832298136646	552.6019900497513	245.06708377809977
SLC39A3	0.1968132237103928	0.0026728740578959003	1244.8757763975154	1433.7611940298507	245.00801467177314
