mRNA	logFC	FDR	Sub-0	Sub-1	Delta
CCL4L2	-0.5617898240559277	0.000632816973395915	177.68823529411765	110.13541666666667	99.82344244269063
EDNRB	-0.09565543784872557	0.4582687200868375	1043.0	934.4427083333334	99.76862167622077
ZADH2	-0.09335446033956989	0.2449738053518465	1068.5294117647059	970.609375	99.75198659225217
ZNF268	-0.2098580773356084	0.045884093532180634	475.31176470588235	391.0677083333333	99.74801307617156
RAP2C	-0.043431733526849176	0.6284374975010418	2296.5470588235294	2093.9375	99.74301989069275
SIGLEC7	-0.9711113667559044	4.983420588519684e-12	102.61764705882354	52.151041666666664	99.65316348856913
SLC16A12	0.5300262832336714	0.030012323372762145	188.01176470588234	246.1875	99.65117685126238
NOTCH2NL	0.0706744915308863	0.5451092078651227	1409.6764705882354	1355.4947916666667	99.62816778187793
RBM20	-1.4335079458486577	5.665449127243926e-12	69.48823529411764	25.213541666666668	99.61193743711878
ZNF462	-1.2928091553985628	2.5664461540270077e-12	77.04117647058824	32.484375	99.59953828385281
GOLGA6L9	-0.40741398903302684	0.00010606778380644726	244.34117647058824	164.22395833333334	99.54801339090511
AGAP6	-0.46213916445004155	7.389798530893238e-06	215.4	147.19791666666666	99.54477602253895
TTC31	0.06488332018044024	0.3969328765705958	1534.1941176470589	1495.5	99.54360815424212
SNHG3	-0.7709072624976213	1.3759501328131344e-07	129.1235294117647	69.07291666666667	99.54226658285462
CUBN	-1.6675807817468458	2.350508453475206e-27	59.68235294117647	16.015625	99.52514477413821
ZBTB8OS	-0.1975396446826887	0.007381368268595617	503.77647058823527	405.1666666666667	99.51582499949897
TMEM208	0.03555534700743068	0.6383302635630552	2798.6294117647058	2691.3020833333335	99.50623988049573
SNCA	-2.1864212453461547	2.0900985204965712e-24	45.48235294117647	10.78125	99.4435827589204
CD28	-0.8902971991369975	3.533918115571265e-12	111.52352941176471	57.901041666666664	99.28908587316668
LIN7C	-0.06456442051159252	0.268554650654794	1536.8823529411766	1375.1145833333333	99.22791851213987
ZNF439	-1.2782173387296618	1.0493661086874037e-16	77.6	30.541666666666668	99.18966548542176
CCR7	-0.9335604523100648	4.574389698279473e-07	106.03529411764706	56.369791666666664	98.99035713730133
LGALS2	-0.6617677508549559	0.002941320874495966	149.52941176470588	84.69791666666667	98.95374251019399
E4F1	-0.08863180710516563	0.23267238905970478	1116.3823529411766	984.4375	98.9469853614933
TMEM129	-0.035248295467125386	0.6530315147266089	2806.2705882352943	2636.3177083333335	98.91625485482142
C2orf55	-0.6684189405816713	4.14261383499163e-07	147.95882352941177	92.96875	98.89848007323988
SPNS3	-1.6653534065754212	7.418663806501039e-17	59.33529411764706	18.864583333333332	98.81423418897808
IL2RA	-1.6081940523412839	1.5737734999058846e-15	61.417647058823526	19.828125	98.77149470879614
RNASE2	-2.075564432582771	5.441989064199012e-17	47.576470588235296	10.057291666666666	98.74803018076148
TREML3	-1.5440094505080144	0.00013628848981885055	63.94705882352941	22.958333333333332	98.73486315572131
KIF1A	-0.28006976652586674	0.43876845806718345	352.38823529411764	330.65625	98.69329078528573
NALCN	-1.205033760290729	2.488711378739711e-05	81.88823529411765	30.682291666666668	98.67808810004259
TMEM200B	-0.20719929292123906	0.23912827706285958	475.32941176470587	384.8489583333333	98.48791802231555
CCDC111	-0.364766693681472	4.696002391993519e-05	269.95882352941175	198.27083333333334	98.47198748896349
ODF3B	0.20728007774916984	0.05083509648667668	474.81176470588235	525.796875	98.41901950445583
C7orf31	-0.577665891482894	0.00018677559735513085	170.33529411764707	100.54166666666667	98.39688952747154
SLC25A35	-0.5602185715202529	4.066437898834509e-09	175.48235294117646	114.73958333333333	98.30847309171872
KCNQ1OT1	-0.722666602582145	2.1251863722081935e-07	135.96470588235294	71.41145833333333	98.25715207108058
KIF17	-0.8291655471897428	2.1791386641726684e-10	118.38823529411765	67.984375	98.16344589847508
TRMT12	-0.18995339351314242	0.010582696144758636	516.7352941176471	421.09375	98.1556226656588
AASDH	-0.2971270502351611	7.205150864452838e-05	330.13529411764705	256.2916666666667	98.0921261196938
WDR27	-0.5555971059811962	6.843371095183569e-07	176.50588235294117	112.58333333333333	98.0661574239516
HIST1H4H	-0.5544197294181189	0.0017827863771927301	176.84117647058824	117.6875	98.04423720880534
S100B	-1.6680901306919707	2.5041369059615706e-18	58.752941176470586	17.96875	98.00520132559649
ACCN2	-0.5059790380723902	0.028122289229590397	193.68823529411765	121.58854166666667	98.00218698005642
ZNF467	-0.17857029482772088	0.24415914969126548	548.6470588235294	473.5520833333333	97.97206705047957
LOC374443	-0.8840226883877675	1.7080259947023496e-14	110.80588235294118	56.401041666666664	97.95491400682576
CTAGE4	-0.7001632523237569	6.079180870870647e-06	139.89411764705883	80.42708333333333	97.94872039272698
TMEFF1	-1.1788822487203492	3.895401542164228e-22	83.04117647058824	35.796875	97.89576885403042
RPL23AP7	-0.7341316422608967	2.029141192501286e-16	133.28235294117647	74.22395833333333	97.84679264910233
MTHFSD	-0.20725483200195818	0.0020202762481053094	471.9117647058824	383.1197916666667	97.80599351386527
GPR143	-0.6261384000445601	0.005974138418716458	156.19411764705882	105.71875	97.7991349199012
SECISBP2	-0.055453168529895	0.3510371631204681	1763.5941176470587	1613.2916666666667	97.79688182421381
GNG7	0.2501113185942487	0.04987664770140706	390.59411764705885	439.7604166666667	97.69200979986299
SCRN3	-0.18221758430657756	0.016692114607094074	535.6529411764706	445.2552083333333	97.60538496788975
TRAPPC6B	-0.09746894116964289	0.09843853796259606	1001.1176470588235	891.0677083333334	97.57787704506778
VWCE	-0.09790283558952716	0.6394554674978458	996.4058823529411	861.5260416666666	97.55096128043773
ZNF419	-0.36457919913329756	0.00037399692220488643	267.4294117647059	195.75520833333334	97.49920076586534
NFATC2	-0.9462641849227037	1.4314599446906986e-05	102.98823529411764	49.052083333333336	97.45407852721586
INTU	-1.2149758437851355	3.30413979433703e-18	80.15882352941176	31.796875	97.39103425447082
SPPL2A	-0.03742242930368233	0.6177102381157287	2601.8470588235296	2362.7552083333335	97.36743761781733
PCDHA12	-1.6365358443887896	0.0002010190133188324	59.476470588235294	18.703125	97.33537601538266
FGF11	-1.20337465498806	1.0053756412634539e-13	80.88235294117646	35.244791666666664	97.33177356521072
RDH12	-0.45349048594599567	0.012278966102620812	214.43529411764706	155.60416666666666	97.24436573338427
SLC2A11	-0.5115834854395893	7.694116785384327e-08	190.0705882352941	130.10416666666666	97.23697400896476
NIPAL2	-0.30971744460516387	0.046962758572983224	313.7705882352941	237.55729166666666	97.18022478049438
TSEN2	-0.3317911327647684	2.8539954135209266e-05	292.7	219.60416666666666	97.11526456024771
PPIF	-0.017281714847744212	0.8414216303948311	5614.0	5292.53125	97.01954715523601
ABCA4	-0.756818079971091	2.31082476632258e-05	128.16470588235293	65.13020833333333	96.99736662594194
ZFP41	-0.1344484395652934	0.18989287866496776	721.2529411764706	607.578125	96.97133247305482
S100A3	-2.20324892939867	8.582564823048668e-29	44.01176470588236	9.520833333333334	96.96887346918147
IGDCC3	-1.072714935115587	0.011183410166429349	90.31764705882352	41.026041666666664	96.88508890449836
PMF1	0.03207057947846221	0.6834828947787065	3019.235294117647	2818.7291666666665	96.82862546417822
IL27	0.6489382991154427	4.008737074989819e-05	149.1705882352941	219.28645833333334	96.80250780746182
RASA4	-0.34252187029230513	0.007998651849710003	282.5705882352941	216.17708333333334	96.78660637194977
WDR92	-0.27720972658957516	1.781824900005838e-05	349.1235294117647	275.375	96.78043813422279
PARP10	0.018338956052382636	0.8503347453795168	5277.1882352941175	5091.171875	96.7781231272095
HOXD9	-0.8045899953571217	0.00022026458356450113	120.25882352941177	67.984375	96.75904626518233
MFSD9	-0.2526444156408471	0.006936187534247868	382.9647058823529	310.421875	96.75389432871593
EMR1	-1.7553864554329148	9.351886767257608e-18	55.11176470588235	15.364583333333334	96.74244529971163
FAM104B	-0.2626543576545029	5.9656055106047796e-05	368.29411764705884	290.1145833333333	96.73405489852016
MOCS3	-0.21359110441036036	0.0014115583504727169	452.48823529411766	361.8645833333333	96.64746190916559
ERCC8	-0.4149600124259643	7.408364648330634e-10	232.83529411764707	166.625	96.61733654026187
DUS4L	-0.3000654913621766	1.9338275793424397e-05	321.97058823529414	242.47395833333334	96.61226276299257
C5orf25	-0.1649105218364237	0.097419115824027	585.7588235294118	489.6979166666667	96.59779325852492
C1D	-0.1732113534008891	0.0033372364704134863	557.0823529411765	469.0104166666667	96.49298830869296
CARNS1	-0.764755373966955	0.00017249826984392895	126.15294117647059	76.26041666666667	96.47613970644305
RLTPR	-1.165661021534668	1.4831446300741746e-10	82.76470588235294	36.286458333333336	96.47559160583988
ACTL8	-0.673507985223066	0.17932634699817007	143.11176470588236	79.015625	96.38691630877632
HEXDC	-0.09766119195447152	0.23268144754134923	986.7882352941176	883.4375	96.37091526547303
HHIPL1	-1.022334096937647	1.698002530863647e-11	94.24705882352941	48.494791666666664	96.35198177138224
HSCB	0.1430837610275279	0.0313165450964673	673.0882352941177	689.71875	96.307996209264
RHOJ	-0.605634256399302	8.067180959930837e-08	158.97058823529412	101.47916666666667	96.27803399524198
ABCA9	0.481651704520691	0.0027548832705948426	199.8	265.1927083333333	96.23401056323407
PPP1R16B	-0.3408074494625289	0.010662113525731171	282.15294117647056	221.78645833333334	96.15982424070388
STK16	-0.06071479848213481	0.3002973609946971	1583.6705882352942	1434.6770833333333	96.15224062678979
PEX16	-0.05149970324230753	0.4281391932365926	1866.9705882352941	1689.375	96.14843125623398
GTPBP5	0.060328044039268634	0.3720269277468144	1592.7529411764706	1556.7447916666667	96.08766957896876
SH2B2	-1.1519905458380548	1.930978167063228e-18	83.21176470588236	36.046875	95.85916624367721
TTC8	-0.20635254915184853	0.030159659249080296	464.1588235294118	389.4947916666667	95.78035644661713
WNT6	-1.7660395433566007	9.286931405734809e-11	54.194117647058825	15.932291666666666	95.70895478202567
C8orf42	-0.18770936131178972	0.18918189705008592	509.50588235294117	422.9947916666667	95.63902376107046
STRC	2.704778798772352	1.2978450876918666e-20	35.3	273.1822916666667	95.47869159666402
TBX19	-0.8454584156011408	1.7810865712013113e-18	112.88823529411765	58.348958333333336	95.4423085517735
FBXO33	-0.20229992126233476	0.0011959570408641988	471.6941176470588	390.015625	95.42368285990646
LBX2	0.7873645614303396	2.6262014707467208e-08	121.1470588235294	191.14583333333334	95.38690083916379
ZNF676	-1.9042640076020272	7.352352107694139e-09	50.082352941176474	12.161458333333334	95.37002212190389
ZNF773	-0.6522294136296086	8.302721477462636e-07	146.11764705882354	89.13541666666667	95.30222726211458
NDUFS4	0.04743389312018817	0.5403984564762866	2009.1	1946.3333333333333	95.29943466777004
GPR44	-0.5088607604263824	0.011378052792711087	187.2764705882353	119.41145833333333	95.29764723349845
GUSBL2	-0.47091239748626595	2.268980571454837e-06	202.34117647058824	134.72395833333334	95.28496852195633
C3orf62	-0.3387494566064731	0.0003033819766029758	281.04117647058825	208.06770833333334	95.20254581345569
TMEM151A	-0.7370400540834515	0.005205421752924475	129.11764705882354	94.421875	95.1648775713633
LYSMD4	-0.1674618543919855	0.04246986194067096	568.1705882352941	466.3229166666667	95.14690031686756
TMEM125	-0.9338247059270742	0.0026186352596545698	101.8529411764706	49.625	95.11279284192524
EXD3	-0.24265460500046773	0.0019994351722107486	391.9294117647059	326.2395833333333	95.10347659983037
ANKRD44	-0.9944079619794095	3.887735972346453e-12	95.46470588235294	46.46875	94.93086361743434
KLRK1	-0.760726919479727	9.387452895296153e-06	124.7	70.11979166666667	94.86264685912197
CMTM8	0.09485662585923725	0.28082349366269094	999.3941176470588	982.328125	94.79915390356959
MED9	-0.10470889449932495	0.15121109437124242	904.9588235294118	787.3229166666666	94.7572379791744
FAM24B	-1.6001296631147957	1.5827151235447007e-19	59.205882352941174	16.833333333333332	94.73708858382598
LOC100130093	0.35912752137557563	0.002421004511487131	263.78823529411767	317.0989583333333	94.73361510921362
NCAM2	-1.1924157842725625	0.00028429846211651996	79.4235294117647	33.192708333333336	94.70587011322434
ZNF720	-0.28553334741107905	0.0011649655880737015	331.63529411764705	260.0625	94.6929356490695
TTC5	-0.4218294284535293	1.0068827565345001e-07	224.45882352941177	160.53125	94.68333724076335
FCGR1C	-1.6481606702325264	3.710114800892873e-20	57.43529411764706	16.322916666666668	94.66259284794346
BTNL8	-0.2678080059157811	0.4152392033785243	353.3235294117647	243.44270833333334	94.62286985489052
C13orf33	-1.4458095414609706	9.352665868855746e-14	65.4235294117647	22.729166666666668	94.58996305958185
LACTB	0.0695363692435463	0.311023036446553	1360.0117647058823	1336.390625	94.57028024615524
NOP16	-0.12255645758135356	0.16278629385283688	771.3	670.390625	94.52779573249799
NPHP1	-1.5024041428664479	1.7127196692216335e-24	62.917647058823526	21.536458333333332	94.52773360058545
OSM	-1.691637007597449	6.415327814776709e-24	55.86470588235294	16.713541666666668	94.50280388913514
TMCC2	-1.4582308860570108	7.684019475451319e-22	64.78823529411764	23.796875	94.47620575901126
MTG1	0.052837739735663254	0.5124621689274635	1788.0176470588235	1730.9427083333333	94.47481107806712
SNURF	-0.8262898946142395	0.0002729197956793771	114.33529411764705	61.817708333333336	94.47409812715867
HAS3	-0.9228265333996145	6.097219462033204e-14	102.3529411764706	52.302083333333336	94.45400988913703
LRRN1	-1.5928441122332726	7.53417174852291e-06	59.258823529411764	15.739583333333334	94.39006815669404
CPNE5	-0.8909622530731975	7.65417952524823e-10	105.80588235294118	57.479166666666664	94.26904732957415
GIMAP1	-0.4037275196787387	0.0001679245714429577	233.47058823529412	174.77604166666666	94.25850150617141
PCMTD1	-0.05869683967165148	0.46843666616764995	1604.5941176470587	1443.1822916666667	94.18460366160447
ZNF321	-1.3787466046643297	3.136106295389625e-16	68.29411764705883	24.598958333333332	94.16028282442863
IFIT5	0.11532039267543955	0.17823410447563323	816.4	820.78125	94.14756858022884
KCND1	-1.2050930231464747	5.0703871587655376e-20	78.11176470588235	33.140625	94.13194267271787
C2CD4B	-1.5339044558236175	1.8603216939038097e-14	61.35294117647059	20.869791666666668	94.10954984847253
STAT5B	-0.035904679949225145	0.61766213354264	2619.535294117647	2432.6614583333335	94.05357635099347
ITGB7	-0.24535345396065103	0.06074760129811207	383.17058823529413	325.7447916666667	94.01222727966382
KTELC1	-0.1843130677284734	0.02552621336621242	509.84705882352944	433.2916666666667	93.97147548410413
ZNF691	-0.19625341719927772	0.007061980251579255	478.68823529411765	392.4791666666667	93.94420194956248
SLCO4A1	-0.7886671755606173	0.0013155415522414346	119.09411764705882	69.59375	93.92562139058975
FERMT1	-0.3387922505797596	0.16585864820622265	277.1588235294118	209.21354166666666	93.89926159156785
KCNJ3	-0.8953031412737794	0.0006228545741366042	104.85882352941177	51.46875	93.88043409615524
KATNAL2	-0.6931075050146317	2.096568354589393e-07	135.38823529411764	81.36979166666667	93.83860197303977
WDYHV1	-0.2043186071660999	0.03646190093250308	459.18823529411765	376.0416666666667	93.82070066235347
KCNK13	-1.1051387741223058	3.34020091432818e-07	84.88823529411765	41.791666666666664	93.81328029034702
NSUN7	-1.2388788024767814	6.420131061234939e-05	75.70588235294117	28.270833333333332	93.79041286985986
TATDN3	0.13797310735011029	0.056598998711512444	679.3176470588236	695.2083333333334	93.7275666424714
PRICKLE4	-0.6095074307264433	3.4728915717859095e-05	153.56470588235294	98.02604166666667	93.59882933261487
LILRB5	-0.40295340826265	0.004519875292023798	232.05882352941177	176.78125	93.50889385859732
ZNF8	-0.7737202293784734	1.3175301139318164e-18	120.84117647058824	67.11979166666667	93.49726277718811
CCDC72	-0.03072182688674842	0.6978374029618744	3042.635294117647	2723.8177083333335	93.47531478539321
LYRM1	0.05547162998357978	0.44860620314160604	1684.9352941176471	1610.2239583333333	93.46610718156829
FAM175B	-0.12546568237251834	0.04371990337968312	744.2117647058824	637.3072916666666	93.3730368884796
GZMB	-0.7815507901670652	1.4041195286521136e-05	119.41764705882353	64.47916666666667	93.33095641871525
LSM11	-0.2882006856686729	0.0009546374762876597	323.70588235294116	241.9375	93.2922572491004
ZNF585A	-0.5167581631676318	3.3529715370413456e-07	180.49411764705883	116.31770833333333	93.27180869785656
ADAMTS3	-1.72062161044002	2.3290311908100316e-15	54.205882352941174	15.53125	93.2678125894399
TAF6L	-0.10792119695607093	0.07934598913623042	864.1176470588235	762.0364583333334	93.25661078145188
ALG10	-0.5759656410615097	2.6422302000555974e-11	161.89411764705883	99.46354166666667	93.24544925467572
CCDC57	-0.12651305860226075	0.23120436323197882	736.7	658.4166666666666	93.2021702722855
CDH19	-1.7661975295605457	1.2949387051346598e-08	52.747058823529414	15.385416666666666	93.16172498570243
SNED1	-0.16365345308067583	0.17868733371648773	568.9764705882353	482.9322916666667	93.1149641334203
NCRNA00095	-1.1073583788986692	6.523814267704105e-16	84.06470588235294	36.442708333333336	93.08975642847577
PCDHB6	-1.6769112027218174	5.61874011215759e-17	55.44705882352941	17.161458333333332	92.97979409915206
PRX	-0.3456806241861792	0.0007697886139188361	268.7647058823529	207.94270833333334	92.90675128862662
C22orf39	-0.125591531836392	0.060975240817636035	739.135294117647	634.8854166666666	92.82913382257743
B3GAT1	0.4104851060540106	0.17088767761437315	226.01764705882354	271.9947916666667	92.77687782301912
DYRK4	-0.21855684371436	0.008493318458011314	424.4529411764706	350.515625	92.76709512880632
LSM6	-0.20513908178180235	0.001459183458875775	452.2	370.5	92.76389278173102
CTF1	-1.4240070913792786	3.274088655548413e-16	65.11176470588235	24.015625	92.7196146733955
LRRC31	-0.3626490249704816	0.10910799139588793	255.33529411764707	174.72916666666666	92.59709545231586
NAF1	-0.43309391813489295	7.104681356795829e-09	213.75882352941176	149.55729166666666	92.57764641825808
SNAI2	-0.1398098440318448	0.4250571367576749	662.1176470588235	557.7395833333334	92.57056496602618
FGF17	-2.092052183148401	5.951475352242062e-14	44.241176470588236	8.270833333333334	92.5548498203478
SMC1B	-1.185254851345589	3.92179523266326e-05	78.01176470588236	27.453125	92.46382257967765
ZNF490	-0.31105583204815473	1.131794915172528e-05	297.1294117647059	227.04166666666666	92.42383640244937
KIAA0125	-2.053595683621214	3.3465935911847167e-12	44.98235294117647	10.65625	92.37556583912603
IQCC	-0.6966061815371667	7.459000945316782e-14	132.58235294117648	76.484375	92.35768662156589
GAS5	-0.025254888807892294	0.8538498012178031	3654.2	3332.0625	92.28641468180001
GPR162	-0.5107663661757654	0.0017827863771927301	180.65882352941176	116.234375	92.27445081170652
PDE10A	-0.8614209597464146	1.0581984383966845e-06	107.10588235294118	65.99479166666667	92.26325197095717
ABHD1	1.3110874827138634	2.835379657951026e-10	70.31764705882352	172.125	92.19258687271484
MRPL52	0.0523505603900161	0.5530000280020948	1760.9941176470588	1681.046875	92.18902890234547
CLEC14A	-0.10155953112483504	0.3460901608212582	907.6058823529412	826.71875	92.1760278579069
SDF2L1	0.03534348042704414	0.7158047062161592	2606.288235294118	2498.1822916666665	92.11529723135307
MAP3K9	-0.7528553062895573	5.209301476355301e-12	122.3529411764706	68.00520833333333	92.11406100483995
GPR65	-0.9535443258358918	2.748661954101073e-13	96.56470588235294	47.744791666666664	92.0787273701294
CD300LF	-0.9937780654205487	5.92323989525809e-13	92.64117647058823	44.515625	92.06476913122484
LOC619207	-1.3616362547873886	3.4488225884359975e-13	67.57058823529412	23.479166666666668	92.00656269848668
ULK4	-0.37317007252922363	0.025639834833587415	246.42352941176472	176.578125	91.95788634349552
HPS6	-0.12319684124057034	0.03370021277938684	746.1705882352941	650.4947916666666	91.9258594972065
HIST1H2BC	0.37320609603336774	0.019516402153613166	246.25294117647059	303.1822916666667	91.90309881320513
CTNS	-0.10835484204668416	0.10748973390039643	847.8352941176471	758.171875	91.86705937572167
C2orf49	-0.44967898712267546	1.100092567987124e-12	204.09411764705882	139.21875	91.77683610122557
ANKRD42	-0.38879067298914793	1.3738771440524294e-06	236.0235294117647	174.1875	91.76374684127396
FLT3LG	-0.4165950000002012	5.7543203728373365e-05	220.2235294117647	158.98958333333334	91.74402123533842
TMEM150A	0.05867207468732931	0.4470052440421978	1563.4764705882353	1520.5364583333333	91.73240825423497
DCAF4	-0.21507186097223602	0.004458634758742316	426.3764705882353	352.4114583333333	91.70158100418563
SEPX1	-0.016285371997658515	0.852601647957299	5628.041176470589	5212.21875	91.6547441769632
PCGF1	-0.17117780232508922	0.003694403041399519	535.4058823529411	446.2864583333333	91.64960229310174
SNORD116-4	-1.467620095768476	1.1835110714475342e-05	62.42941176470588	22.46875	91.62265927288726
FGGY	0.029802368105391015	0.8673654813990943	3070.135294117647	2902.0833333333335	91.49730216864702
PAQR8	-0.2313559394535988	0.19645861193656233	395.43529411764706	301.8072916666667	91.48630396369839
C19orf66	-0.024884591617916823	0.762785500689059	3675.923529411765	3381.5052083333335	91.47385584810323
CHCHD5	0.1006292900049636	0.15941701663515995	908.4529411764706	925.9166666666666	91.4169744735092
MYO1A	-0.5115110087559681	0.030139078701144396	178.42352941176472	113.45833333333333	91.26559951521192
LRP1	0.0034902259841567	0.9698051913542814	26119.917647058825	24565.223958333332	91.16441527579785
TTC12	-0.31387681575993504	0.0002624326109564862	290.4	221.67708333333334	91.14982729668513
TNFSF4	-0.39057448446107995	0.013310762552250763	233.31764705882352	153.234375	91.1279197156722
PPP1R14D	-1.4522672356641402	2.9128553677613573e-05	62.72352941176471	18.734375	91.09132666992193
TTBK1	0.3672263863994723	0.04362347866156646	248.01176470588234	303.9739583333333	91.07646413749735
NCKIPSD	-0.06462896387878309	0.34551645441242057	1408.4705882352941	1242.3697916666667	91.02799477138718
CX3CR1	-0.9742289943827721	4.374353364879997e-12	93.43529411764706	46.348958333333336	91.02737262809384
FRK	-0.4179109120347127	0.0002992074085421979	217.6764705882353	155.140625	90.96937235202672
ZNF781	-1.3072039250218885	5.0286677483506206e-12	69.5764705882353	24.546875	90.95063544211116
SEPT7P2	-0.35567752385367374	0.00023939851376309835	255.56470588235294	188.13020833333334	90.8986217726277
L1CAM	-1.7454352792045138	4.6370803777069815e-10	52.03529411764706	10.197916666666666	90.82423811672429
CRYZL1	-0.21364870295682378	0.000507666865071216	424.9529411764706	346.7604166666667	90.79064470004037
RRP7B	-0.5514613953953601	3.97668680754552e-08	164.63529411764705	104.13020833333333	90.79000902544317
PTX3	-1.4904711549584535	1.6005775473514285e-12	60.9	20.25	90.76969333696982
HOXB6	-1.1503442002281445	3.2685000505501443e-12	78.89411764705882	34.364583333333336	90.75539066741102
RPUSD4	-0.09683938075375198	0.15266948487057705	935.8117647058823	833.796875	90.6234317961935
ZNF449	-0.49187934137494305	1.4455689372438435e-09	184.13529411764705	121.96354166666667	90.57234719446966
C10orf88	-0.2895996923559322	3.9669533680631435e-05	312.74117647058824	237.23958333333334	90.56974849291466
LOC284023	-1.047187660193741	3.3218036501299184e-16	86.45294117647059	40.317708333333336	90.53245318745537
CCDC78	-1.7582563357130945	5.474908706468631e-19	51.48235294117647	16.286458333333332	90.5191732362412
OSTBETA	-0.3044236933309727	0.1703110806427896	297.3	210.921875	90.50516402729818
FNDC3A	0.028638162289328358	0.7888099186649388	3158.6529411764704	3137.7760416666665	90.4580155450761
NHEJ1	-0.15740321918425432	0.03494836268355115	574.4470588235295	482.0	90.41981630975025
FBLN7	0.14838758252349046	0.26475450382388804	609.3058823529411	628.546875	90.41342689969522
TMEM178	-0.7943967464617391	1.3042651380145886e-06	113.69411764705882	62.739583333333336	90.31823715066172
FAM161A	-0.653649899207782	3.437656483781316e-08	138.15882352941176	81.5625	90.30750107466575
C9orf41	-0.44412606979366825	0.001192316409809882	203.1705882352941	142.671875	90.23335485060886
FAM200B	-0.12781576684597243	0.06405808447399298	705.5882352941177	607.5208333333334	90.18530137161407
C19orf40	-1.0697573518434915	1.8602417745053834e-27	84.2235294117647	37.119791666666664	90.09873978644183
THAP1	-0.2642300317821969	8.209502894382092e-05	340.9294117647059	271.5104166666667	90.08378930607392
MYBPHL	-1.917415977955686	3.6346488480217675e-06	46.93529411764706	10.578125	89.994482871226
IGLON5	-1.4298328169955727	1.8921004291264044e-10	62.92941176470588	22.854166666666668	89.97853809540375
SSTR5	-1.3183179038978103	0.00966395625524442	68.24705882352941	22.96875	89.97131953542586
MARCH1	-1.3129254382006863	6.454260761514443e-21	68.51764705882353	26.520833333333332	89.95856178918585
FDX1L	-0.13930163848867363	0.0996259659049622	645.7705882352941	551.6979166666666	89.95690102897106
C16orf74	-1.5325922722208127	1.5609761570920606e-17	58.68235294117647	20.119791666666668	89.93612063338134
MAMDC2	-1.7350370467785365	1.970749564809791e-14	51.82941176470588	16.255208333333332	89.92594952450403
KIAA1529	-0.5746961052770513	0.0001140801095224811	156.42352941176472	96.66666666666667	89.89599312663147
B3GNT8	-1.0576737161321788	1.3506529753914005e-08	84.96470588235294	40.229166666666664	89.86493621066583
PPFIBP2	-0.057339277678269136	0.4507857296677672	1567.2058823529412	1401.1979166666667	89.86245326725209
PMM1	-0.03348790206689231	0.7149598250176936	2683.358823529412	2386.8177083333335	89.86005749268432
ZNF615	-0.399534590114395	9.507406417014591e-05	224.84117647058824	159.578125	89.83182728201483
HSD17B14	-0.05685393468335196	0.7798902076443541	1579.6588235294118	1390.9947916666667	89.80981957492178
FBXO43	-0.9844661701816425	2.199307453154958e-11	91.19411764705882	40.578125	89.77752374309414
PRAMEF11	-1.1093407891238305	0.004330775667717474	80.9235294117647	35.442708333333336	89.77177197633256
ZKSCAN4	-0.41898102844704715	1.394789527441767e-06	214.25882352941176	151.07291666666666	89.77038223620733
NBLA00301	-1.6238119076178976	1.5136257452246782e-08	55.252941176470586	20.390625	89.72038381326419
OTX1	-1.7638024855024006	3.6715772744235433e-16	50.82941176470588	14.666666666666666	89.6530428072132
MRPL53	-0.0499129597299949	0.46252308687986493	1793.735294117647	1628.6302083333333	89.53063750156467
CPAMD8	-0.983822991526589	5.571280003498913e-12	90.93529411764706	44.21875	89.46423309417376
LYRM7	-0.13228564263973136	0.046310741761115264	676.0176470588235	582.4895833333334	89.42742887697557
ZNF793	-1.07292272894136	1.0712944044728066e-09	83.34705882352941	38.151041666666664	89.42495380217724
CCNT1	-0.7808258790806422	5.369488578722744e-06	114.5	62.489583333333336	89.40456315473352
LOC646214	-0.611355722098688	1.342353506333485e-14	146.12941176470588	91.41145833333333	89.33705204926828
ASB2	-1.186892830025794	8.923729235185702e-13	75.25294117647059	32.682291666666664	89.31717632070577
NHS	-1.4489431020856152	7.530005883017988e-19	61.576470588235296	21.78125	89.2208023096013
KLHL26	-0.2798992835806564	0.0019463732510155375	318.0705882352941	252.93229166666666	89.02772977513678
ZNF791	-0.4072345207201131	0.00014689988704618797	218.58823529411765	155.49479166666666	89.01667523505532
NSUN5P1	-0.32151326741840847	0.003134842044409069	276.8176470588235	211.859375	89.00054618495814
CLNS1A	-0.029245804325802965	0.6648588084924197	3043.1882352941175	2812.59375	89.00048765599739
DTWD2	-0.26455788364769456	0.002450982072612672	336.18823529411765	261.546875	88.94124803666493
DNAH5	-0.4526236375677009	0.037980708547346635	196.37058823529412	131.24479166666666	88.881969958368
MARCH8	-0.19937795307433379	0.18253303976712315	445.61764705882354	366.1354166666667	88.84633432438915
ZNF296	-0.9727001196118022	3.7472130036000386e-09	91.30588235294118	43.078125	88.81324268596703
FBXL16	-0.4592855747752036	0.06891535737481662	193.2764705882353	138.421875	88.76909488464038
KRT14	-1.088722611085466	0.061826696852372263	81.41764705882353	38.140625	88.64123329431726
KIAA1919	-0.4193082188387077	4.741519723910582e-08	211.3	146.00520833333334	88.59982664061894
PDE11A	0.4195227030989081	0.035345014892499645	211.1	284.5625	88.5612426241795
LRP1B	-1.3921746024471953	4.856384465732579e-05	63.60588235294118	20.40625	88.55049397800896
ANKDD1A	-0.8224828637006698	3.076424858080742e-13	107.64117647058823	56.229166666666664	88.53302307563857
