mRNA	logFC	FDR	Sub-0	Sub-1	Delta
HSD17B7	-0.1266460673134323	0.1928418364605607	1293.53591160221	1183.9281767955802	163.82123613311552
CDK14	-0.1438221759808798	0.20233742022216392	1138.8729281767955	999.6629834254144	163.79518269610296
HNF1A	-0.0701573041882624	0.35822978831544305	2334.1325966850827	2238.92817679558	163.75645060137413
KCNQ1OT1	-1.1735094035268026	9.449663248927615e-19	139.50828729281767	63.94475138121547	163.71428700804026
C1orf113	-1.63525813950673	6.679074291288298e-37	100.02209944751381	32.79558011049724	163.56195225209856
KCTD11	-0.41965947673532605	4.975563303830703e-07	389.3756906077348	299.02762430939225	163.4051985738982
MTHFD2L	-0.4344837427118149	1.3651505016782154e-05	375.6574585635359	276.23204419889504	163.2170585742936
ZNF773	-1.0458276699207434	1.457013629298404e-16	156.02762430939225	75.76243093922652	163.17800677476083
LOC730101	-0.1962744392560321	0.24706757202902477	831.0883977900553	705.243093922652	163.12140924843726
GNG10	-0.19303306409586174	0.007646687838873126	844.9171270718232	741.9668508287293	163.0969419457466
ZBTB43	-0.32358386172145476	0.00040791523759108576	503.8839779005525	410.8563535911602	163.04872342862896
YJEFN3	-1.1963390663132938	1.313456632955261e-15	136.22651933701658	61.86187845303867	162.9731069507563
EDARADD	-0.7486387814319392	3.2744544808306945e-05	217.65193370165747	116.90055248618785	162.94267842271407
DHX36	-0.15568066012942836	0.03829258101369474	1045.646408839779	933.171270718232	162.78692319014294
N4BP3	-1.2061807341172357	9.411321174678988e-20	134.94475138121547	60.03867403314917	162.76775928626233
NKIRAS1	0.40303794082635336	4.274641821702734e-08	403.72375690607737	529.414364640884	162.71599164610467
ZNF415	-1.7461562285593366	1.1148997816575863e-21	93.12707182320442	27.834254143646408	162.61441651158108
ASPN	-0.21445651819317685	0.225915382917528	758.2044198895028	675.8453038674033	162.60187996818024
ENTPD7	-0.2538792274902752	0.011989436387028856	640.3867403314918	531.7403314917127	162.58089093037458
C11orf61	-0.7383015907698568	1.3568991043104778e-16	220.16022099447514	133.54696132596686	162.54464138446423
RPPH1	-1.0960313849809202	2.50793695891078e-09	148.25414364640883	65.59116022099448	162.49119438993378
C3orf64	-0.4056365370953311	3.208116946655492e-06	400.58011049723757	303.2209944751381	162.48992885136454
MOGAT2	2.468225988682389	7.871541332792808e-26	65.81767955801105	360.56906077348066	162.4529071998525
IMMP2L	0.3568728696095106	3.0825882087879976e-05	455.1767955801105	580.8729281767955	162.44024921833562
TUBE1	0.49650359501791286	3.908554071913332e-07	327.1546961325967	468.8563535911602	162.43348275682715
TMEM63C	-2.3919477764370503	3.1964444114375715e-17	67.88397790055248	11.679558011049723	162.37492999492835
SLAIN2	-0.09939998897224964	0.15242032576936126	1632.9723756906078	1507.0386740331492	162.3174361356347
ATP5J	-0.028784677197695983	0.6714780706971906	5638.96132596685	5593.917127071823	162.3156814982475
ORC5L	-0.21874124532973238	0.00013825972107639123	741.5801104972376	641.6961325966851	162.2141568819263
NDUFC2	-0.021674142814224993	0.7388836902459182	7482.0110497237565	7404.530386740332	162.16617602932214
CYP2U1	0.6206425820038902	6.446490264289758e-09	261.2486187845304	404.0220994475138	162.14201730738094
C1orf212	0.10761412132116499	0.083122010249342	1505.7403314917126	1645.7237569060774	162.03892271132034
RSBN1	-0.3330786513689733	4.2220594131447144e-05	486.28729281767954	388.7292817679558	161.9719156695817
ACCN2	-0.7985157686941916	0.0004357451502818357	202.80662983425415	108.08839779005525	161.94429191837781
CD72	-0.807220132013115	1.1361415850321106e-07	200.51381215469613	112.4475138121547	161.85878591796677
SP4	-0.6627247628350716	1.067323166638273e-08	244.20994475138122	152.95027624309392	161.84397771732506
ATG16L2	-0.2920788533462617	0.0012885225318719404	554.0828729281768	463.0662983425414	161.83589018366433
ZNF702P	-1.909747316072111	4.1523520744769425e-20	84.74033149171271	22.740331491712706	161.83262062935933
TARSL2	-0.46747906779173337	5.7515414654787994e-09	346.16022099447514	257.5414364640884	161.82265741707764
LOC84856	-2.5838405807038565	1.251931758668351e-31	62.60220994475138	9.950276243093922	161.75413049699114
SV2B	-1.2457524155471822	4.038367246125579e-08	129.79558011049724	59.005524861878456	161.69315744999975
FKRP	-0.343907747722069	2.896679193554475e-07	470.1546961325967	378.95580110497235	161.68984262791508
HSF4	-0.4383843618613421	0.00024354964214203106	368.7292817679558	278.35911602209944	161.6451508874363
FBXW7	-0.2977235966874552	2.391716956391303e-05	542.6685082872929	443.01657458563534	161.5652200963089
FGF14	1.0284956153349072	5.454468141650547e-07	157.060773480663	325.2596685082873	161.53631686597095
WDFY2	-0.5117477367112037	1.9113659491618763e-10	315.52486187845307	221.4254143646409	161.4691339424135
ANKRD19	-0.8095398021747474	6.899653090646538e-12	199.43093922651934	116.0939226519337	161.44728308896055
PPFIA3	-0.3975401754047803	0.00032371988568379544	406.11049723756906	307.30939226519337	161.44523830554576
WDR27	-0.8854488517322564	9.74937787384727e-17	182.23756906077347	102.96685082872928	161.36204626733965
C22orf45	0.18669128135233576	0.18616431679337728	864.1878453038674	978.9060773480663	161.33633616889313
ZFP1	0.7142213753290501	1.604317380882782e-15	225.87845303867402	375.22651933701655	161.32721938648
MS4A4A	-0.3999758294760544	0.004953466533021982	403.3314917127072	305.8232044198895	161.32284795160442
SMPDL3A	0.09998768539069022	0.31517560137026784	1613.110497237569	1772.4364640883978	161.2911848982099
CELSR3	-0.44221031059629134	0.006926543733757953	364.7348066298343	267.43093922651934	161.28949212505728
ABCD4	-0.11413029791250524	0.07835162879586326	1412.9060773480662	1325.0165745856355	161.25539153012397
C16orf63	-0.12755345243415026	0.05395314339857528	1263.8729281767955	1140.3977900552486	161.2113554270091
PIGN	-0.19877189169942988	0.012717045051438591	810.828729281768	707.646408839779	161.16996036358194
TTLL1	-0.7267313313277362	2.0389572892937737e-17	221.71270718232043	138.6022099447514	161.12557086288425
SDAD1	-0.12825444247467102	0.07408807696543449	1256.121546961326	1141.0552486187846	161.10316868594614
ZNF414	-0.35036449756223986	1.729130077077274e-07	459.7348066298343	365.7348066298343	161.07475453673538
ZNF343	-0.380644077966286	1.5325414723267236e-07	423.0220994475138	320.6685082872928	161.02085700356145
TMTC1	-0.38634039832982053	0.014125979675832368	416.5911602209945	332.45303867403317	160.9459947804611
RIBC2	-2.071514863429533	2.780880481620107e-24	77.65745856353591	17.718232044198896	160.8685796705277
SEMA6D	-1.0058060388467054	1.2162846798875732e-09	159.92265193370164	77.61878453038673	160.85116906329685
FRG1	-0.15859284753854322	0.006672857492694682	1013.1657458563536	924.7734806629834	160.68084066387112
DUSP15	-2.5666802589802096	1.3073903745356567e-24	62.60220994475138	10.878453038674033	160.67985643372793
ZFP30	-0.788290222393813	2.2468563676643542e-08	203.61878453038673	120.39226519337016	160.51069694101645
AP3S2	0.060522769572174166	0.3295556653367175	2651.8342541436464	2828.75138121547	160.49635350713424
NEK9	-0.05596098200317463	0.42895893777570143	2865.4198895027625	2776.171270718232	160.35171086800273
MPP3	-1.3204706254917846	1.1680358958069823e-13	121.42541436464089	47.447513812154696	160.3386928566765
MED19	-0.3698285373276079	2.6962243423824874e-10	433.121546961326	335.28729281767954	160.18070819777802
MGAT5	-1.1872361748804448	2.698909031760701e-09	134.90055248618785	60.386740331491715	160.15881592296034
ZMYM5	-0.4380656159350167	2.437335605068738e-08	365.2817679558011	268.1325966850829	160.01738266938986
C5orf45	-0.4199053575272341	0.0015119108330694528	380.98342541436466	298.1270718232044	159.97698146056914
SEPT14	-3.277299091273454	1.1424141506166718e-05	48.790055248618785	5.535911602209945	159.89960372947996
DIS3L2	-0.18054316837008297	0.0009020356651935161	885.5580110497237	792.5138121546961	159.88144909042606
WHAMM	-0.29188186082200346	1.0441757366596183e-05	547.6574585635359	452.16574585635357	159.8512780985741
AP4E1	-0.3466336287352323	2.1787895862777937e-06	461.08839779005524	363.4088397790055	159.8287444936811
LOC728264	-0.9968230502699572	1.5045302644969148e-09	160.30939226519337	91.87292817679558	159.80009738471313
PPIP5K1	-0.2543951572790381	0.0031626604492854915	628.0883977900553	536.6850828729282	159.78264674094018
ARL8A	-0.06467354554543928	0.37743688723636104	2469.265193370166	2386.806629834254	159.69613494719334
NOM1	-0.2169711112643145	0.0017274577833117733	735.6243093922652	629.767955801105	159.6092238818837
ALKBH2	0.15529043912903437	0.076398567113311	1027.5303867403316	1141.375690607735	159.5656449753326
TAF9B	-0.1860120023385387	0.04545584194164346	857.7900552486187	741.7513812154696	159.55924576288132
EHD4	-0.08302899766219034	0.2691532685920093	1921.7127071823204	1814.9281767955802	159.55787987204235
TRIM54	-1.4050302138918858	2.544834332011502e-05	113.51933701657458	38.09944751381215	159.49809836926286
RNF122	-0.6813058766080826	1.8993389540366436e-10	233.93370165745856	146.20441988950276	159.38040567590846
SLC9A9	-0.752516460129747	1.520293527361001e-08	211.71823204419888	127.22651933701657	159.32145452282893
BMP1	0.10617806456911456	0.2963635110664307	1500.4806629834254	1625.46408839779	159.31813271896198
C1orf56	-0.20857799433227836	0.01602949869004447	763.4917127071823	654.8453038674033	159.24757012578016
C1orf168	0.5841478984977856	7.589683722343725e-05	272.47513812154693	410.75690607734805	159.1657793265955
WDR89	-0.32389945848206003	1.1700423222031482e-08	491.3370165745856	396.45303867403317	159.14379360069924
SETD3	-0.07248885447384852	0.181515427158634	2195.1381215469614	2079.0939226519336	159.12304784281488
IGSF6	-0.7094582779113386	1.9386474727793348e-07	224.25414364640883	137.8232044198895	159.09895856586317
L3MBTL	-1.0764605434486152	1.2518348010217455e-21	147.65745856353593	71.04972375690608	158.94742808954527
KLHL17	-0.6880113905522015	1.6950126817251727e-14	230.95580110497238	144.25414364640883	158.90022187432973
PTGR2	0.18454087661488935	0.008261005664655737	860.939226519337	997.0773480662983	158.87847957402326
FAM46C	-0.28051042710576196	0.05792952863848137	566.3646408839779	474.38121546961327	158.87118731196614
CDKN2D	-0.660474834728192	7.002039895130264e-14	240.41988950276243	152.74585635359117	158.7912867847072
SMPD3	-1.1139888801071962	2.0804364658002583e-10	142.40331491712706	68.23204419889503	158.63570930808277
SOS1	-0.0970107115971761	0.26754442829243213	1634.5027624309391	1518.7403314917126	158.56427609097548
XKR8	-0.22302071004734475	0.00370701712376228	710.8453038674033	609.6850828729282	158.53322440232884
SETDB2	-0.3337477791588822	3.616225359059321e-05	474.8011049723757	377.61878453038673	158.4638143267137
DENND2A	-0.6314701431392467	1.316297097082924e-07	250.8950276243094	162.9889502762431	158.4327190068479
PRICKLE2	-0.5547129908282211	0.0006299616963937077	285.6077348066298	204.3756906077348	158.43032077825904
FIBCD1	-2.7222272278364548	6.103893250023748e-14	58.18232044198895	8.839779005524862	158.38549688588787
GPCPD1	-0.19333254762190114	0.02864747792971817	818.6408839779006	733.0055248618785	158.26992768689271
C11orf82	-0.9853930407119247	5.615118029373325e-17	160.60773480662982	79.30386740331491	158.2617441629594
SPG20	-0.3655177277873654	0.026649344668377112	432.9502762430939	336.27624309392263	158.25100121728786
NRG3	-3.34419271069968	1.2333756193967202e-26	47.29281767955801	4.795580110497237	158.15629615242688
MPHOSPH9	-0.38936456083447485	0.00021504461892910915	406.03867403314916	307.8066298342541	158.0970699967296
SAMSN1	-0.8010816123820893	2.382433665138833e-07	197.29834254143645	112.12154696132596	158.05207436340768
WDR20	-0.2736152671568193	7.616444304341916e-06	577.4696132596686	478.2817679558011	158.00450250698933
RNF135	-0.463550449103895	0.0011027751160597005	340.56906077348066	250.22099447513813	157.87094107243865
AG2	0.24821736267600517	0.1365486789928844	635.817679558011	779.9668508287293	157.82098756266686
ALG9	-0.12902838296052416	0.03018587048388265	1223.1381215469614	1120.220994475138	157.81953396057747
DCLRE1A	-0.25671088961115257	0.0013708804820885166	614.7182320441989	509.77348066298345	157.80486420826122
SLC25A22	-0.09379919762588422	0.287874967500082	1681.5911602209944	1577.7292817679559	157.73190156350898
ZNF776	-0.3595017890522186	7.932241489738261e-05	438.5193370165746	340.31491712707185	157.64848619145135
ACVRL1	-0.2455960183491342	0.007498322200469288	641.6685082872929	555.1491712707183	157.59123073538754
FERMT2	0.06697483726910068	0.42843492821921625	2352.8563535911603	2444.049723756906	157.58217139933757
STAT4	-0.7407710434686888	3.6857753059668077e-06	212.65193370165747	126.646408839779	157.52639482381124
LOC646762	-0.5392904782548436	2.979543347416387e-09	292.0055248618784	200.90055248618785	157.47579915581903
C16orf5	-0.06860445558676334	0.36916630503557923	2294.254143646409	2188.8950276243095	157.39605650253782
CSNK2A2	-0.2075868084015119	0.0028573908562680014	758.0220994475138	662.2983425414365	157.35538832212285
SNORD116-4	-2.32280395366242	2.4246812243043868e-12	67.7292817679558	14.740331491712707	157.3218434693238
HECTD1	-0.03396813702870844	0.6928917932694363	4631.397790055249	4481.182320441989	157.31995476705416
GTF2IRD2	0.3398596847860548	1.3572910067686656e-05	462.78453038674036	587.1381215469613	157.28180462109998
C11orf24	0.06676149416695122	0.41524517906733466	2354.403314917127	2460.204419889503	157.18348317549038
C14orf4	-0.13691076534817323	0.1362171310457828	1148.0497237569061	1057.6022099447514	157.18036633731688
WDR35	-0.4516396997440161	2.3047349981306517e-05	347.89502762430936	255.73480662983425	157.12320581867925
TNFRSF19	-0.24725378535469836	0.35144453075568294	635.4475138121547	568.9944751381215	157.11680318428722
SFRS13B	-1.922781653964442	3.532383071507847e-36	81.69060773480663	21.060773480662984	157.07320185369193
KIAA1430	-0.13678210544312153	0.15395800672758764	1147.745856353591	1061.0718232044198	156.9910947456627
LY75	-0.7764573603930274	1.006536771982143e-06	202.17127071823205	120.56906077348066	156.9773712091826
CST7	-0.7229393465709598	5.334469143469549e-06	217.12154696132598	131.32044198895028	156.96570928669698
UBE2H	-0.09044149100647438	0.31955429432089993	1735.1823204419888	1630.0773480662983	156.93247622884746
CD209	-0.564373440020515	0.00023680359635759295	278.03867403314916	192.74585635359117	156.91764292283105
OSTF1	-0.13540276335558962	0.028454376157064795	1158.624309392265	1068.5303867403316	156.88093318267434
C1orf162	-0.5192166340968646	7.227184598446065e-05	301.57458563535914	215.71270718232043	156.58254128274783
RSRC1	-0.46999405407158323	4.413260009073833e-06	333.0828729281768	237.55801104972375	156.5469697893238
PSTPIP1	-1.0281180211742507	5.19042935349432e-10	152.23756906077347	75.74585635359117	156.51818825114074
IL17RA	-0.29552034997413235	0.0002017090547411351	529.6077348066299	426.4640883977901	156.50986313906273
CCDC13	-0.8953640324029909	0.0019192692376488049	174.76795580110496	68.88950276243094	156.48094164090503
INTS2	-0.3782484177328407	0.00022707919511899056	413.5303867403315	316.58011049723757	156.41721446898006
CLRN3	-0.273891070475548	0.31781106991755026	570.878453038674	484.69060773480663	156.35851061418728
ZCCHC10	-0.3247718891202482	8.97612171728374e-08	481.3259668508287	382.5966850828729	156.3211435367736
WDR19	-0.25069881945594846	0.0029652877271946344	623.4364640883978	517.9281767955802	156.29478555275213
FOXRED2	-0.08993257370962156	0.42402381069942696	1735.4364640883978	1607.0497237569061	156.07226772499484
TLN2	0.23107714167498616	0.06559410625654712	675.1436464088398	809.7403314917127	156.01026403218225
ERAP1	0.05331476529912482	0.6092647364048112	2925.828729281768	2996.839779005525	155.98987200709408
CCDC66	-0.5806602585282611	2.221989282947474e-14	268.5303867403315	179.73480662983425	155.92492378733482
C17orf59	-0.29315483934245684	5.8791623850759856e-05	531.8121546961326	432.17127071823205	155.90330677031054
KIAA1586	-0.49035372734229626	1.3021409463323896e-09	317.89502762430936	222.48066298342542	155.88101169916234
B9D2	-0.8735544242986965	1.6977364138052886e-20	178.39226519337018	99.03314917127072	155.83535252033488
C21orf125	-1.120926404535391	3.3904244136876353e-07	139.02209944751382	63.52486187845304	155.83354208466324
NUDT16P1	0.6533716329486579	4.481539307732179e-05	238.4364640883978	365.23756906077347	155.78762189594048
USP25	-0.13956408262366468	0.09413768709667322	1116.1436464088397	1009.2265193370166	155.77356408728167
COQ10B	-0.11813839477330942	0.0599115996015828	1318.375690607735	1234.5745856353592	155.75078779655104
ODF3B	0.3603791730982749	0.0004747493863511427	432.1491712707182	571.5580110497237	155.7375609976462
CASD1	-0.2442749177125671	0.004842132338104659	637.1436464088398	550.878453038674	155.6382117976043
GBP3	0.1574990342700037	0.29066898355036824	988.1381215469613	1091.2099447513813	155.63079986902193
ATG12	-0.15184307206348488	0.009510798938933165	1024.7845303867402	921.1988950276243	155.60643129705832
NCK1	-0.1829932369860658	0.02621811132076927	850.2154696132596	747.3922651933701	155.58368092015843
ZNF124	-1.319691045969373	1.2423478759468917e-24	117.81767955801105	48.08839779005525	155.48293676959602
FAP	-0.7032963601831366	0.0014233154015645653	220.99447513812154	138.90055248618785	155.42460998522355
ZNF789	-0.8483250382661408	1.4889369982454543e-19	183.06629834254144	104.65193370165746	155.29972454667723
ZNF192	-0.4488504121000363	0.011631838612226471	345.77348066298345	244.55801104972375	155.20056928884404
GPR161	-1.6731780727303796	1.1033334397354473e-26	92.7292817679558	29.414364640883978	155.1526009541806
ZMYND15	-0.46858359997061155	0.00202354083519693	331.0828729281768	232.95580110497238	155.14000448529762
RAGE	-0.9212015589348032	5.870927625121154e-19	168.31491712707182	88.22651933701657	155.05196404944076
MTERFD2	-0.27667918739627456	7.655585958760871e-06	560.0718232044198	454.68508287292815	154.96021692774883
LDLRAD3	-1.1208927360001033	1.6576252902963508e-11	138.22099447513813	65.81767955801105	154.93090866989274
GAS2L3	-1.6588613185467576	3.294025305362332e-17	93.27624309392266	28.480662983425415	154.73235160787243
NR1H4	0.05874865080365613	0.51560537708765	2632.8563535911603	2751.513812154696	154.67675853331446
CNR1	-1.528073517245531	2.7166398329970616e-08	101.21546961325967	32.6353591160221	154.66467865159188
C21orf58	-0.7890459888857457	3.679774900266253e-10	195.9889502762431	110.54696132596685	154.64429508139747
ZNF503	0.19045528947180748	0.19799034485129138	811.756906077348	929.6685082872929	154.60339652770017
ZUFSP	-0.6171847788367603	5.121488688726946e-17	250.29834254143645	165.5745856353591	154.48032718464412
SLC36A4	-0.5471458401560555	2.0881295918951744e-07	282.27624309392263	194.1049723756906	154.44627218371926
TMIE	-1.149648473354944	3.6481151350889066e-09	134.28176795580112	56.68508287292818	154.37682952978957
IL21R	-1.5406879150014012	3.225351340726916e-14	100.18232044198895	33.91160220994475	154.3496904017702
FEZ1	-0.6232234639612917	1.2034835755713694e-05	247.52486187845304	162.88397790055248	154.26330183642978
TRAPPC9	-0.09310923003611397	0.22021321500937696	1655.7292817679559	1538.7734806629835	154.16367857366237
FAM132A	-3.0639499984770175	1.4896377573836328e-41	50.31491712707182	5.513812154696133	154.16239025486297
FAM175B	-0.20815056643729554	0.0005853915694268825	739.7734806629834	635.2486187845304	153.98426903528969
MAMSTR	-1.8057388808249863	8.310108371298985e-34	85.23204419889503	22.895027624309392	153.90681610213846
TOR1AIP1	-0.0672213467281194	0.4645457751343501	2289.3204419889503	2153.3204419889503	153.89120320271078
CEL	-1.102917267709288	5.634962743477066e-06	139.51933701657458	60.12154696132597	153.87828597493177
ARFIP1	-0.1608983881517604	0.028317005000860474	956.3259668508288	866.8397790055249	153.8713066139722
ATP1A3	-3.207230051471774	2.5312148281004697e-33	47.972375690607734	5.745856353591161	153.85844495541113
BEST1	-1.4694104398384515	1.976310802268469e-23	104.70165745856353	37.613259668508285	153.84970853800272
ZNF93	-1.9865585403088555	2.4420027354366064e-30	77.43646408839778	19.45303867403315	153.83206906612662
MAGEA8	-1.5322752108885913	0.005804581833056182	100.32044198895028	30.14917127071823	153.71852640505548
MORN2	-0.35243815901712955	2.5196152662422218e-05	436.1160220994475	338.1160220994475	153.70392794660307
RP2	-0.2626449050124601	0.01154496094491834	585.0773480662983	483.646408839779	153.66758450781495
NFAM1	-0.6089192609102392	1.2152864562935652e-05	252.34254143646407	168.39226519337018	153.65623382770312
OR2A7	-0.5452073206474226	8.690060344132643e-05	281.69613259668506	194.38674033149172	153.58279368977975
ZNF48	-0.42185921980390173	3.9098443485464335e-09	364.0110497237569	270.3314917127072	153.56141743646336
PAPOLG	-0.48456786077526826	4.570808265319845e-09	316.68508287292815	225.76795580110496	153.45541314717335
DCUN1D4	-0.09017030218894027	0.21044359473264934	1701.3922651933701	1603.0773480662983	153.4150546944118
ISCU	-0.05280361069284156	0.39148648555290716	2905.1657458563536	2828.160220994475	153.4032410423776
ZMYND17	-0.6675759332441888	2.247184371064627e-11	229.74585635359117	149.8011049723757	153.37280446423398
UBQLN2	-0.08862092257164403	0.26918558484185895	1729.2651933701657	1627.1933701657458	153.2490768074965
LRRC57	-0.38733050653236956	1.5736683915886382e-07	395.5359116022099	304.0055248618784	153.20312499262653
C15orf40	-0.30169747919248263	4.291475051944422e-06	507.54696132596683	409.83977900552486	153.12563880384866
ANKRD46	0.1429913871454977	0.12054923605250727	1070.3259668508288	1198.1270718232045	153.047394697846
JHDM1D	-0.20303180105683674	0.025942812417933777	753.6685082872929	650.3093922651934	153.01867463738856
MGC12916	-1.6018783453261396	6.788671621518117e-19	95.51381215469613	31.668508287292816	153.00150737015636
MPV17L2	-0.1839356352210651	0.012639198793797376	831.5745856353591	738.3756906077348	152.95619964253376
GABRA2	-2.0008937514969563	0.0034546259789899874	76.39226519337016	19.92265193370166	152.85280608811277
CHI3L2	-2.282910517585112	3.181725695448815e-17	66.94475138121547	13.98342541436464	152.82887702529723
COBL	0.08128678935834147	0.45125375117904754	1880.0441988950276	1991.2099447513813	152.82275677995193
AQP8	1.6706562707415833	7.201131226793303e-08	91.45303867403315	310.45303867403317	152.78659253914603
HERPUD2	-0.12444542764024706	0.03260830989039609	1227.4585635359117	1113.9060773480662	152.7516058499099
COG7	-0.17628719812162214	0.006514607188920949	866.2762430939226	756.9779005524862	152.71341169435283
SLC25A38	0.09148633654275108	0.1748266615447167	1669.2154696132598	1777.3314917127072	152.71040821540498
RNF141	-0.12261398413836128	0.07523615941864746	1244.3867403314916	1132.9779005524863	152.5792160409926
ACAN	-1.210213954454798	6.678873048282588e-07	126.05524861878453	54.0939226519337	152.55382091072195
TGFB1I1	-0.38753511076891417	0.0008980950824732967	393.1988950276243	310.4475138121547	152.37837733874505
NCRNA00085	-2.232789423395272	1.3627054126565279e-36	68.22099447513813	14.994475138121548	152.3231149175957
USPL1	-0.29282587309575847	7.204585389157509e-05	520.0828729281768	423.8453038674033	152.2937213473438
OLFML1	-0.33782286257141053	0.035371668690440436	450.7182320441989	370.68508287292815	152.26292336229653
PPFIA4	-2.3461236117137343	3.3604109357182554e-20	64.89502762430939	14.298342541436464	152.2517565922073
PTPRG	-0.15123390885673443	0.2737511716009075	1006.3922651933701	916.2044198895028	152.20063610837664
MAFF	-0.12339470267046762	0.3293484390141838	1233.254143646409	1135.7016574585634	152.17702837237078
PPP1R14D	-2.2613919518098573	6.334491062449471e-11	67.23204419889503	11.552486187845304	152.03800365510583
TMEM79	-0.4416751187406935	3.346420625960514e-10	344.16574585635357	251.0331491712707	152.00944666758429
RILP	0.17475410231976676	0.05643362138463294	869.3867403314918	981.8066298342542	151.928899375338
ICT1	-0.11329669820629126	0.07175353595041932	1340.878453038674	1259.5745856353592	151.91710142524136
CCDC23	-0.30301212203765254	0.0005903762298965356	500.7955801104972	404.2596685082873	151.74713143635898
RASGEF1B	0.3502124192402803	0.01289786295605914	433.28729281767954	532.0055248618785	151.74259104375128
DCAF4L2	0.31293220462980537	0.5660557731979771	484.878453038674	608.8508287292817	151.7340832868818
NCCRP1	-3.377562312596704	1.1067754622883467e-29	44.92265193370166	3.7679558011049723	151.72905615317015
TRERF1	-1.0265923285890217	1.9950985337617977e-14	147.78453038674033	75.14917127071823	151.7144651791588
CAB39L	-0.5678383023577233	1.7548210767939125e-09	267.1381215469613	187.15469613259668	151.69125743425764
CHMP1B	-0.060908643287240424	0.44313082034164486	2489.6298342541436	2399.3204419889503	151.63997549185714
FGF11	-1.7331863129721057	2.2050808175188752e-29	87.41988950276243	25.933701657458563	151.5149559677217
PALM2	0.6785361117901576	7.587840484861912e-08	223.1878453038674	359.9281767955801	151.44101275130936
LOC254559	-1.0650318663558063	0.00028135166950992	142.1767955801105	62.48618784530387	151.42281794917304
TMEM222	-0.08560027343328035	0.19118746228082806	1768.9171270718232	1699.707182320442	151.4197897581608
DLL4	-0.21499135753764598	0.037985212167288146	704.2651933701658	609.8950276243094	151.41092998916469
RAB2B	-0.29666185696790875	5.9501576783535496e-05	510.3370165745856	425.74585635359114	151.397527016479
FIGF	0.9620173147199464	0.0002466886329261251	157.30939226519337	310.2099447513812	151.33435912718804
ST7L	-0.39757908437273154	6.51994802329196e-07	380.51381215469615	290.4088397790055	151.28433302764165
RSC1A1	0.4954301598935055	1.57513437685299e-05	305.3204419889503	419.96132596685084	151.2649553933414
PLSCR4	0.20125457419215112	0.10648150808587048	751.5690607734807	850.6685082872929	151.25671130196181
HVCN1	-0.8393341164971909	8.738419707233812e-13	180.00552486187846	104.37016574585635	151.0847781745579
BCL2	-0.5232765984751259	4.847477538355627e-05	288.62983425414365	211.9060773480663	151.03323788694766
SI	-1.476532252793767	0.10041829399685966	102.2817679558011	42.95580110497237	151.02232925950833
BCL6	-0.07968131994935033	0.44134682934023434	1894.828729281768	1812.486187845304	150.98245422712148
RPL23P8	-0.664339947450751	1.7512693992753412e-12	227.1878453038674	150.47513812154696	150.9299612106206
TAOK1	-0.5453968664313081	0.00029769339427242176	276.62983425414365	184.95580110497238	150.8730447636221
SAMD11	-0.997766849702389	4.550545317232136e-05	151.20994475138122	75.99447513812154	150.87227021825794
CCDC90B	-0.1375672921062352	0.013658013990567952	1095.110497237569	1000.6574585635359	150.65138566208512
C9orf122	-2.152978199555335	5.406021405168399e-14	69.96685082872928	16.723756906077348	150.63710452579426
CALHM2	-0.4834621386993889	3.9883199698192963e-05	311.5414364640884	231.83977900552486	150.61848916640798
TMCC3	-0.30572882354398523	0.005794644382017566	492.5303867403315	396.3922651933702	150.5807356977856
ECM1	-0.3352810473234635	0.03767410951598657	448.9447513812155	367.76243093922653	150.52266643346587
C18orf54	-1.4203436647965972	1.5926476105313483e-27	105.96132596685082	38.81767955801105	150.50149805046374
NRTN	-0.4979266746004153	5.909107441596604e-05	302.0939226519337	213.34806629834253	150.42062232307242
TCEAL1	0.28884422143745114	0.0041463795399737215	520.5911602209944	617.3646408839779	150.36974836125253
C5orf54	-0.791723458156177	1.2454508087851337e-16	189.71823204419888	111.33149171270718	150.20437474930915
ZNF701	-1.4408027276177195	1.0046417577355863e-22	104.14364640883979	38.32044198895028	150.0504498099117
NSUN6	0.16083412505123731	0.06596431781047253	932.8397790055249	1055.8342541436464	150.03246966934316
ANKRD22	-0.5350600453217301	0.06146339087975105	280.31491712707185	187.46408839779005	149.9853122623681
TXNDC16	-0.28183576140449945	0.004631752999008139	531.878453038674	436.3867403314917	149.902368786802
CLTCL1	0.30967861386980833	0.01050781739881698	483.42541436464086	585.2044198895028	149.7065122298797
NRGN	-0.8064759587819138	3.303527208011717e-11	185.61325966850828	107.59116022099448	149.69263155379656
SIL1	0.027737958616271593	0.737286651261093	5392.8729281767955	5626.563535911602	149.58728610457936
ZW10	-0.20155193849102812	0.0016089816995970042	741.5359116022099	632.4530386740331	149.45800044413707
GALK1	0.02717567033246757	0.8152523867851262	5495.204419889503	5613.906077348066	149.33586372443582
PEF1	-0.05025757906320085	0.4011622251207603	2968.574585635359	2863.0055248618783	149.19337194257778
CD55	0.139570428885454	0.3798988902217475	1068.3314917127072	1177.4419889502763	149.10748449017942
C1orf58	-0.38161822271561624	0.00310115038523083	390.56906077348066	296.7348066298343	149.0482708200832
LMF1	0.19255945796785984	0.04163247489658658	773.9447513812155	915.5414364640884	149.0303818230369
CDK9	-0.06408065215134508	0.31027456195792574	2325.558011049724	2244.1104972375692	149.02327396385127
