mRNA	logFC	FDR	Sub-0	Sub-1	Delta
NME6	-0.4930872228151402	1.3383458731484914e-13	465.71794871794873	320.79041916167665	229.63956994849724
NAT2	1.216019278784364	1.7281082160678276e-07	188.76923076923077	452.89820359281435	229.54702385667917
OTUD1	-0.45729490409052753	2.0200068775377233e-08	501.4871794871795	365.32335329341316	229.32753164621892
PPM1A	0.08937142477913995	0.18329597725650718	2565.7179487179487	2707.2335329341317	229.30186865833542
RPL34	0.01809220804013005	0.8562951924891876	12668.45641025641	12556.179640718563	229.2003489216781
SPC25	-1.0828655466415853	1.451156730990313e-13	211.55384615384617	98.77844311377245	229.08437125951446
GRIN2D	-2.3095179356603532	1.2853567052553726e-46	99.11794871794872	19.323353293413174	228.9146803099657
ACTL8	-1.4329158588809665	0.004597140303721389	159.72820512820513	50.01796407185629	228.87707823879725
MAGEA2	-0.8313978742434767	0.18122006786434214	275.2871794871795	134.99401197604791	228.87317583212345
ZNF107	-1.0375875624017235	1.1536655852248457e-14	220.5794871794872	111.31736526946108	228.87053241838632
C19orf46	-0.4570800363251808	0.004373856775359477	500.6923076923077	357.0419161676647	228.85645818773858
RRAGC	-0.5593367096409355	9.749189663644466e-06	409.0820512820513	279.377245508982	228.81460853726702
PPP1R16B	-0.7462964625650105	9.566554850807343e-09	306.46153846153845	184.36526946107784	228.71116206607704
FUCA1	0.06201696835640451	0.5002173783261592	3687.5846153846155	3757.5389221556884	228.6928184038718
SENP7	-0.4571723869482588	9.581609686612137e-07	499.8666666666667	366.8622754491018	228.52523715586963
MARK1	-2.3236035369776165	5.882710853282097e-35	98.27692307692308	21.54491017964072	228.35660606481562
ACOT4	0.4738398498082912	1.3481264016134482e-07	481.9076923076923	645.4131736526946	228.3470685445371
IRAK4	-0.40398580566608866	1.8617181410387824e-10	565.1743589743589	434.0479041916168	228.3224187520716
MUTED	-0.31672325365207393	3.1950303997407865e-05	720.6461538461539	562.3293413173652	228.24539457800688
ZNF780B	-0.6338244847967274	1.128248268703824e-09	360.10769230769233	232.16167664670658	228.2450725482615
TIGD1	-1.0037936719109053	3.698326240054122e-19	227.34358974358975	111.01796407185628	228.2060567341244
ATG16L1	-0.21046719618770524	0.000628839929483055	1083.876923076923	935.688622754491	228.12053701255707
KCTD11	-0.5700875536321655	3.855021291751769e-12	399.9948717948718	279.05389221556885	228.03209792695014
C12orf65	-0.32215716371979286	4.2287607263896923e-07	707.6051282051282	562.1437125748503	227.96006113614447
MMP17	-1.7515230908348758	8.208429515536201e-12	130.13333333333333	37.01796407185629	227.93153822064517
CCPG1	-0.0662231605893508	0.4571334882049698	3441.348717948718	3257.4730538922154	227.89698879267442
TMEM126B	-0.22890975780906064	0.0003342806426037474	995.1743589743589	850.1976047904192	227.8051214906077
CDK9	-0.0964011219372323	0.1259307778932558	2362.8358974358976	2193.754491017964	227.78003146638767
ITGAE	-0.544501613463668	5.833915562132015e-05	418.1794871794872	301.4670658682635	227.69940548664005
UVRAG	-0.2669064662087248	6.734257705837806e-05	852.3692307692307	703.1317365269462	227.50285928966446
CDKN2AIPNL	-0.23089436500578558	0.003666602764674385	984.9948717948718	823.0538922155689	227.4297654570321
N4BP1	-0.18593695156807472	0.0032210316480182593	1222.8	1078.1437125748503	227.36370437744176
C12orf48	-0.9796515347007277	5.965600535631367e-13	232.05641025641026	120.82634730538922	227.334418444834
TBC1D25	-0.32105096031355107	3.532752324121626e-08	707.3794871794872	554.8383233532934	227.10486366508167
CSF2RA	-1.1823282815710943	6.523877598661507e-13	192.0102564102564	89.1497005988024	227.01915650556364
AP1S1	0.10218626662594414	0.13860222348851672	2221.348717948718	2363.1437125748503	226.99133236150686
AKAP10	-0.6525534762917131	7.07810714967379e-08	347.83076923076925	226.95209580838323	226.97817762275912
PEX11G	1.0597103347921488	4.970456976972547e-29	214.1076923076923	441.92814371257487	226.892134296959
C10orf84	-0.2630874396903591	3.0687164509749846e-06	862.3794871794872	716.377245508982	226.88121132353615
ZNF668	-0.48870497256564854	1.7841890835513984e-12	464.174358974359	327.1796407185629	226.8443173682416
KCNMB4	-1.815794282114619	1.2101686130970406e-24	124.9076923076923	38.32934131736527	226.80667348443984
TEAD1	-0.10783850439392485	0.3118205212522401	2101.476923076923	1979.065868263473	226.62012840296245
SLC39A9	0.05621081281383586	0.403578021433716	4029.9897435897437	4156.592814371257	226.52899911860146
CD200	-1.116070597772613	8.787892152426875e-19	202.89743589743588	97.22754491017965	226.4478625685817
IL7R	-1.9245235655758028	1.2895993004838172e-14	117.65641025641025	33.40119760479042	226.43253417951613
CCDC22	-0.2040814181015807	0.0004459553297163457	1109.4615384615386	943.8562874251497	226.42048409839222
CRB3	-0.31635117422917425	0.0018505884222825304	715.6564102564103	564.9221556886228	226.39874572925103
NDUFA10	-0.050572962993405385	0.35563238947069326	4476.215384615384	4244.137724550898	226.37547499666567
CD8B	-1.5660804365757948	3.4646695565579346e-13	144.53333333333333	45.287425149700596	226.35082576642154
GALNT6	-1.5901764521977908	6.124148808104684e-31	142.33333333333334	49.69461077844311	226.33511502948556
DYNC1I1	1.6168688737012038	9.993854091420743e-10	139.96410256410257	395.2874251497006	226.30360087142031
ZNF853	-1.9184178080844103	1.2633182603299485e-37	117.91282051282052	31.922155688622755	226.20605467325564
C3orf32	-0.7748028539407154	0.002706621220827638	291.89230769230767	160.88023952095807	226.1589930433414
AUTS2	0.2657400113264053	0.0811939756421193	850.8820512820513	1021.4251497005988	226.11340594512728
CD207	-3.353677354686286	4.3575118892039384e-32	67.41538461538461	6.6946107784431135	226.0894487420816
DSC3	-3.3829051485171595	2.6427878269638727e-16	66.83076923076923	5.095808383233533	226.08215331013142
ETHE1	0.2257497631690407	0.004145802792854145	1001.4461538461538	1157.2574850299402	226.0762320573159
GGTA1	-0.6207964639723066	1.4572730076207797e-08	364.1589743589744	232.53892215568862	226.06860360583315
ZNF227	-0.5521916733394574	2.478021712186127e-10	409.374358974359	277.7305389221557	226.053112304319
PSTPIP1	-1.4028820777937245	1.1072531101359584e-17	161.12307692307692	58.958083832335326	226.03667693436427
IDE	-0.2651022811686273	0.007072142798973219	851.6205128205128	713.4071856287425	225.76654063871413
TATDN1	-0.268326584799316	0.0013504990522016627	840.2923076923076	681.6407185628742	225.47276515621292
IL17RA	-0.41464147690116065	1.4203935189946942e-07	543.6307692307693	401.4431137724551	225.4118650427602
C15orf23	-0.36623405140134363	5.256091694897479e-05	615.4820512820513	475.1077844311377	225.4104852058352
C1orf63	-0.292235019252052	0.0018117460316777517	771.2153846153847	641.4850299401197	225.37614277055562
TFCP2L1	-2.1448743376117996	4.939870374199897e-22	105.05641025641026	23.634730538922156	225.33279836059143
CHMP5	-0.1014027610219841	0.12864197020544366	2221.6102564102566	2063.1736526946106	225.27741391475809
TBCC	-0.24227850680197532	0.0014229362578133944	929.7692307692307	763.1796407185628	225.26310090119043
C13orf18	-2.0993595246825287	1.3348920622623517e-42	107.28205128205128	25.035928143712574	225.22359618645385
ARNT	0.0693201188976928	0.4135196472038974	3246.6820512820514	3320.4850299401196	225.06038581787695
ABHD11	-0.26870605811787046	0.011128188884057155	837.5076923076923	696.1976047904192	225.04339064339433
CST1	0.17865243493485097	0.7492197643064654	1259.6615384615384	1000.1497005988024	225.04160103993425
ENHO	0.33707269338862555	0.1125856456673477	667.4820512820513	822.8922155688623	224.98997281420571
STX11	-1.050950905317572	3.2259647711342936e-15	214.06666666666666	104.34131736526946	224.97355713164825
EMD	0.10015366979011152	0.15758026321430588	2246.2410256410258	2370.502994011976	224.96928195105272
ZNF43	-0.9400748802907741	2.5559808893676064e-08	239.3025641025641	131.02994011976048	224.96232930199326
BAP1	0.06337149017260649	0.3446572113365602	3545.923076923077	3609.808383233533	224.71042942204934
ZFYVE27	-0.16422136678079155	0.014909285635647465	1368.0923076923077	1224.4790419161677	224.669988651518
ASXL2	-0.4254498113615046	0.005553184550097529	527.9282051282051	394.125748502994	224.6069552842126
SUV39H2	-0.61849601611007	7.968613562152401e-14	363.14358974358976	236.35329341317365	224.60286353231993
HCCS	-0.22281341274829214	0.00039574389844386336	1007.8974358974359	852.1976047904192	224.57306739256072
INTS9	-0.5511709992660506	7.866378622126156e-11	407.3333333333333	286.2215568862275	224.51032036770462
WDR76	-0.6529767260188514	7.01913672768718e-06	343.6	212.4550898203593	224.36280306007734
MRPS24	-0.0616225030702886	0.40108404912797707	3640.651282051282	3399.6646706586826	224.34604480605526
UBR2	-0.1760653620948951	0.04061582603866421	1274.0615384615385	1120.6347305389222	224.3181061004099
ACER3	-0.6451241663276079	2.3730651115038598e-12	347.65641025641025	227.62275449101796	224.28155183511552
CCDC55	-0.2459825279862059	0.0003691027346852437	911.4717948717948	778.6946107784431	224.2061362906886
APPBP2	-0.19561843581491592	0.014860037171388165	1145.9846153846154	1023.8622754491018	224.1757179294965
STX12	-0.16798105003154037	0.008837435635950406	1334.2666666666667	1193.2634730538923	224.13151568874994
CPEB3	0.693571372125763	5.686687534083848e-09	322.79487179487177	524.6706586826348	223.88128214592896
SYT12	-0.15491438819117498	0.40415262543638025	1445.0461538461539	1267.688622754491	223.85844083108745
RNF2	-0.426899739812497	1.0410495945355344e-05	524.2820512820513	395.5329341317365	223.8158712806699
SP140	-1.2387644908642401	1.7957066160422935e-14	180.62051282051283	73.37724550898204	223.74627760374054
LY86	-1.146489897694559	1.325649264199299e-19	195.13846153846154	84.86826347305389	223.72427480550442
CCDC102A	-0.9788701612262249	1.3057208798701503e-14	228.54871794871795	115.73053892215569	223.71952038650855
G2E3	-0.559461607295425	9.458640954402295e-10	399.8820512820513	273.6946107784431	223.718655138848
LDLRAP1	0.16042548789368874	0.04018502367104579	1394.4307692307693	1540.7604790419161	223.70223648781786
TYW3	-0.3025867252669386	4.5550806719735124e-05	739.2923076923076	594.0778443113772	223.70003839965332
TJP1	-0.07876973479975193	0.4061549817043128	2837.5794871794874	2707.4670658682635	223.51538367834428
TAB3	-0.10552719505166396	0.2609002907765315	2116.876923076923	1977.556886227545	223.3880839619047
SAMD5	-0.6021616711646526	0.007245289311322703	370.9230769230769	254.59281437125748	223.35565987353496
MRPS14	-0.2071729014961749	0.0008187276057573561	1077.8410256410257	916.0598802395209	223.29945263366434
C3orf26	-0.3204289396633321	1.9484471088327834e-05	696.8564102564103	550.9700598802395	223.29296063605747
FXR2	-0.16103950576687545	0.012796725265185827	1386.5435897435898	1233.0538922155688	223.288294416537
DCLRE1B	-0.6927064817208471	3.134246598815273e-14	322.2205128205128	198.95209580838323	223.20423777418455
BAD	-0.10519516153072567	0.16927120545288737	2121.266666666667	1931.7604790419161	223.14698964974403
MAGEA9B	-2.932937950877103	1.635352627775994e-05	76.05128205128206	8.928143712574851	223.05369134106382
DNAJC30	0.2715080038898183	8.535053061396906e-06	821.1333333333333	966.0299401197605	222.9442722607261
CAPN12	-0.16509948357336504	0.30096403111896164	1349.9589743589743	1170.4670658682635	222.8775295118962
CRK	-0.18449374034815158	0.021683314334705484	1207.9794871794873	1060.5988023952095	222.86465385358562
ZNF263	-0.19488764232971148	0.0012892933355960333	1142.2564102564102	980.4730538922156	222.61165873087145
UCHL5	-0.19604676153359146	0.02637007931176251	1135.4923076923078	969.437125748503	222.60958966938134
PLA2G4A	-2.781082708585541	8.601456707044204e-45	80.02564102564102	11.874251497005988	222.55792649988393
MLKL	-0.6229154520284695	3.029789474630329e-10	357.2153846153846	231.35928143712576	222.5149827792159
FAM164A	-1.3416284823701878	2.224197701526409e-19	165.82051282051282	66.37724550898204	222.4695229612309
FOXN2	-0.19062116679516278	0.056955074605826654	1166.5846153846153	1026.562874251497	222.37572054990156
NIP7	-0.2654659710714247	0.00016834578081819014	837.5282051282052	688.9820359281437	222.3352382740664
ETV1	-0.47611029120922244	0.0052869910201387435	466.8205128205128	330.79041916167665	222.2580503014129
XYLT1	-1.735779644675514	9.05552833645931e-32	127.96923076923076	39.77245508982036	222.12638591401424
C19orf25	-0.1910404005842958	0.020380237964274142	1162.6	1022.8023952095808	222.1035697193023
CCR7	-1.8660848479324652	1.4693765797568483e-25	119.0	33.796407185628745	222.06409690396336
HERC5	0.6748030148868841	9.438864298450558e-06	329.0153846153846	504.10179640718565	222.0205734826293
RAP2C	0.10413135360469093	0.23686173115899353	2131.7076923076925	2256.083832335329	221.97760748953203
FBXL2	-3.2665322929874168	1.0741133589078285e-64	67.94358974358974	7.167664670658683	221.93992999892453
NGLY1	-0.2045271123484632	0.00042483141758891817	1085.071794871795	924.2335329341317	221.92660089589225
PET112L	0.22049253992468823	0.001725886309705171	1006.3692307692307	1165.9820359281437	221.8969077943624
SLC7A9	0.29922700497296983	0.023474544642205126	741.3692307692307	885.9520958083832	221.83769450219143
CREB5	-1.1766866781693632	1.9762275198793235e-13	188.5076923076923	87.68862275449102	221.81449027091088
BCL2L13	-0.09659234836216023	0.12119575427779848	2295.497435897436	2126.994011976048	221.7274879926507
IFT122	-0.2891966801612619	0.00021394051494396602	766.5897435897435	628.1976047904192	221.6952088918268
IL17RD	-2.4567859388457123	2.447064872044569e-39	90.17435897435898	17.724550898203592	221.53909717263082
CAND2	-1.6533875489450072	6.137256632490891e-19	133.94358974358974	43.293413173652695	221.46066354304944
RC3H1	-0.18999275590398088	0.004708203173115334	1165.3487179487179	1031.7784431137725	221.40781451224782
CSTF2	-0.43147871053687087	5.809472587527205e-06	512.7692307692307	379.2455089820359	221.24900649529084
NAGPA	-0.21041251461898267	0.0058019215819566155	1051.1076923076923	884.0538922155689	221.16621267381745
ATPAF1	0.0834599268077049	0.20314243161098852	2649.6769230769232	2777.4071856287424	221.14184206406475
ZNF562	-0.42877916604721306	1.2840385105829586e-07	515.7076923076924	386.65269461077844	221.12471423182507
SGMS2	-0.3112925179088976	0.007301124907710482	710.2153846153847	579.5389221556886	221.08473533455924
TERT	2.1442336991453446	2.2349432855153514e-12	103.1025641025641	413.29940119760477	221.07599241701104
TMEM161A	-0.0900730135702531	0.20265504190531541	2453.9333333333334	2261.5269461077846	221.03317043382978
TRUB2	0.126901337117884	0.037825151578694295	1741.5384615384614	1875.6347305389222	221.00355941145338
CYB561D1	-0.6779905412902854	4.992445223711699e-12	325.8974358974359	205.06586826347305	220.95537896921866
HEATR5B	-0.2601565503687404	0.002746073622377174	849.2307692307693	715.4491017964071	220.9329473900688
GDAP2	-0.40100507081950704	3.7726755278423806e-07	550.9333333333333	414.8562874251497	220.9270603501604
FOXC1	-0.8116639204975776	6.749254925414891e-06	272.1897435897436	150.59281437125748	220.9265944012817
LRCH3	-0.573773704472091	8.599655690302302e-08	384.87692307692305	263.6167664670659	220.83225791966615
CPLX2	0.07057565470510355	0.8717980772654368	3128.1897435897436	3186.694610778443	220.77403919563613
BNIP2	-0.2073168022480699	0.0033157666955959545	1064.8102564102564	933.1137724550898	220.75305735992174
NEURL	-1.8804451001890186	1.6711153222049345e-15	117.32820512820513	29.353293413173652	220.6292484473054
POLR3A	-0.3084184709267108	0.00043352361283022884	715.1589743589743	581.245508982036	220.56823734130964
BMP2K	-0.8313300268162607	1.4181939424937569e-14	265.2717948717949	152.1437125748503	220.52840834436685
ZDHHC12	-0.1201445267063743	0.10531925328938961	1835.2	1696.2095808383233	220.48923541153812
ARNTL2	-1.146994404456724	1.803495881136739e-10	192.2153846153846	88.50898203592814	220.46997060434322
KIN	-0.5253844353291531	2.943306742240592e-13	419.4923076923077	291.8203592814371	220.39472920184645
RSF1	-0.3795999832502358	1.7728284615431487e-05	580.4615384615385	450.76646706586826	220.3431902774061
ADAMTS7	-0.9781086327158863	1.0681102730427025e-18	225.16923076923078	120.90419161676647	220.2399684373802
PLRG1	-0.14572204826991986	0.013590747465281338	1510.8102564102564	1341.2335329341317	220.1583651113054
PIGA	-0.507157832747994	1.9291599693538986e-08	434.07179487179485	302.3353293413174	220.1429107442113
AEN	-0.17231370650805578	0.0474420274030371	1277.225641025641	1102.2095808383233	220.0834842522557
ANKRD13C	-0.3276472062723557	3.446240151949828e-05	671.2358974358974	536.4670658682635	219.92856654458927
UTP3	-0.19958784638418545	0.0007046338001210835	1101.4307692307693	943.1137724550898	219.832195172046
CCDC52	-0.6244766072794953	3.332021940471041e-10	352.0051282051282	229.81437125748502	219.81896820652221
GSTCD	-0.790145686993952	9.299979483274052e-14	278.2	160.52095808383234	219.81853012171746
TET2	-0.522444032578703	1.2811326087669582e-07	420.5897435897436	291.2634730538922	219.73460170226832
KLHL3	-0.9230405840101956	6.351797590397672e-07	238.03589743589743	132.29341317365268	219.71679378462179
MAP3K12	-1.432922795283171	7.348367416603613e-38	153.31794871794872	59.31736526946108	219.69278364400495
MFN2	0.04192534167412321	0.5954115494979585	5239.246153846154	5405.023952095808	219.65718511483587
MRP63	0.10096545228996733	0.13085063757356524	2175.4153846153845	2289.5209580838323	219.64179822624553
LOC728554	-0.3985385522225783	9.628699484213905e-05	550.6410256410256	405.7305389221557	219.45167715332997
TMEM99	-0.36569930530825356	0.001513805249332312	600.0871794871795	467.1796407185629	219.4514646628508
METTL1	-0.30027196401808764	0.00018493169445225581	729.8102564102564	578.7844311377246	219.14155905285185
CTAGE9	-0.5780367506108173	0.0002457031764880897	379.1025641025641	253.70658682634732	219.1352143020752
STK36	-0.3730681840499133	6.296460375463772e-05	587.276923076923	454.0898203592814	219.0943352267283
HIVEP3	-1.0652346220259024	9.107758645561976e-16	205.52307692307693	98.59880239520957	218.93029716375432
TCEAL1	0.4399573803692073	8.956352080615744e-06	497.3282051282051	652.6407185628742	218.80321431192488
MTOR	0.07610138591669481	0.40562263487371536	2874.102564102564	3050.754491017964	218.7231883949313
SLC6A13	1.3725812448514279	1.2951732444602024e-14	159.2974358974359	393.5508982035928	218.6486728657431
CABLES2	-0.44505536152631	4.0590725997309825e-05	491.05641025641023	361.4670658682635	218.54728819647863
NBPF14	-0.5286834393620132	0.0002009693863676983	413.20512820512823	284.16766467065867	218.45470834150882
KIT	-1.5436402923566825	2.7783606219335956e-20	141.46666666666667	53.32335329341317	218.37364669205868
EDNRB	-0.20855403907425507	0.1002118626089183	1046.6358974358975	913.9461077844311	218.2801438503642
EXPH5	1.3861600911033178	5.870384851005254e-12	157.37948717948717	422.94011976047904	218.15316428651138
EFS	-2.106698887041783	4.7044813207336483e-29	103.53846153846153	24.389221556886227	218.12436168909537
BSCL2	-0.08513886365476961	0.31602789091521294	2560.5846153846155	2357.9101796407185	218.00526444573146
KAAG1	-2.672080053259137	2.225020400739458e-27	81.58461538461539	13.724550898203592	218.0006234220493
PCNX	-0.1344152307744605	0.08349711848023762	1621.3435897435897	1483.994011976048	217.9332727800768
CPA3	-1.6197430137638271	9.810717637328727e-09	134.4923076923077	49.29940119760479	217.8429757895904
DPM1	-0.18473127632844621	0.0037820311021880396	1179.128205128205	1030.6407185628743	217.82185828820326
WRAP53	-0.5526643085241139	4.232283232749547e-11	394.0974358974359	266.9101796407186	217.8035869013827
CBLL1	-0.22127878050115726	0.004465783468007948	983.7538461538461	838.7904191616766	217.68385139024613
PIAS4	-0.3534208894254884	4.2049928288311054e-07	615.4974358974359	483.3293413173653	217.52965123397934
MITD1	-0.4903609289222629	3.4944189001748007e-13	443.45641025641027	314.94610778443115	217.45369726986544
SULT2B1	-1.9532358116828554	1.3294602141637157e-08	111.31282051282051	24.24550898203593	217.42018732506696
BCL2A1	-1.60592303070851	1.578652812382952e-19	135.32820512820513	38.59880239520958	217.3266813198301
STUB1	0.05998586075921021	0.37879111301512913	3621.846153846154	3660.2335329341317	217.25955907589642
MAPKBP1	-0.4782147190497359	1.9722641253916705e-09	454.26666666666665	327.748502994012	217.23700637366002
TSHZ1	-0.21555395305600716	0.01200620633086548	1007.6102564102564	859.7724550898204	217.19437390900774
C15orf57	-0.451260170661479	3.1224305438753154e-11	481.1948717948718	353.83233532934133	217.14407996758234
SNAPC3	-0.3878503700915298	4.0467858433788104e-06	559.4974358974359	431.9341317365269	217.0012875780825
PCDH18	-1.4157871868490048	1.8780487144128263e-21	153.23589743589744	62.808383233532936	216.94942015505188
ZNF552	-0.6912100510487115	1.225780152395301e-16	313.7846153846154	191.4311377245509	216.8910800183003
UNC93A	-0.33939480388666093	0.20198232603290336	639.0153846153846	551.6287425149701	216.87850114209766
HABP4	0.2530487893906521	0.01700552503639715	857.0512820512821	999.9101796407185	216.87578936878327
FGFR1OP2	-0.3456632035184617	1.5543696269379697e-07	627.2974358974359	500.1736526946108	216.83364125122455
ST6GAL2	-2.4272394813096057	9.470770402106104e-21	89.27179487179487	18.79640718562874	216.6840250801929
LOC100130933	-1.3007355361156239	3.1916701516975216e-14	166.52820512820512	68.04191616766467	216.60915417580847
USP30	0.2140035340922251	0.0015645525769729255	1012.1743589743589	1170.5269461077844	216.6088899380453
PLEKHH1	-0.8494130510905226	1.3455754568483123e-11	254.9897435897436	138.91017964071855	216.59161609935413
GLO1	0.037519952194428864	0.6553107277007889	5772.25641025641	5816.634730538922	216.57478456680607
NUPL2	-0.24690732806742696	0.00019971052326046398	876.4974358974359	738.8203592814372	216.41363995538674
DHRS7B	-0.19252100516087722	0.014170144794590705	1123.7846153846153	1001.1077844311377	216.35214373817595
ATF2	-0.33118019942384624	0.007719159397549353	652.5179487179487	517.502994011976	216.1010243840493
PDZD2	-1.222727179973627	2.2221762177854684e-16	176.66153846153847	76.90419161676647	216.00886473287937
IQCA1	-3.2530294529572554	2.289307304177374e-33	66.38974358974359	8.29940119760479	215.96779127171604
C6orf141	-2.1233718648787807	1.0578707399875749e-13	101.6974358974359	25.431137724550897	215.94147411492872
NUDT12	0.2628369556340642	0.02243423800768184	821.5641025641025	983.0778443113772	215.93740757618076
PRKAA2	-0.2782843325128417	0.1778896489590851	775.7025641025641	620.6706586826348	215.86587027978183
ZNF765	-0.8188612019162885	1.167644176095994e-17	263.61538461538464	152.26347305389223	215.86441068977854
RBM27	-0.20178306032123244	0.005309443615569631	1069.3692307692309	935.7125748502993	215.78059599797766
HAX1	-0.04195324971060544	0.5465723213237935	5141.528205128205	4786.54491017964	215.70381668386457
QSOX2	-0.24703712644130427	0.003764679078026604	873.0461538461539	730.8682634730538	215.6748130967867
ZNF548	-0.5793233941923404	1.8780248757089442e-10	372.2153846153846	244.7305389221557	215.63307998599203
GLTSCR1	-0.3778081983713902	4.352529681575279e-08	570.5128205128206	438.5389221556886	215.54442086572902
SLC12A6	-0.44856996369581875	5.747917876683561e-07	480.5025641025641	363.1137724550898	215.539017735235
TNFAIP1	0.07306792613811548	0.329284779721667	2949.4461538461537	3136.6467065868264	215.50991371757956
PRPS1	0.10875048557066394	0.17820507609356537	1981.302564102564	2087.4011976047905	215.46761590855536
PLSCR4	-0.2504709632641079	0.04525745201483863	860.0410256410256	732.3173652694611	215.415304138959
UCK1	-0.12074639215439562	0.10220877523915546	1782.5641025641025	1634.9101796407185	215.2381841685534
EID1	0.050707280704834566	0.5430572662738145	4244.348717948718	4471.994011976048	215.21938185023038
SLC1A3	-0.5020649731458504	0.0018093111398338338	428.61538461538464	310.77245508982037	215.19277156682145
DEPDC5	0.31348378814383343	0.0002690964593112618	686.348717948718	846.4790419161677	215.1591960902276
LRRC33	-0.9473581677433467	9.460900407583844e-20	227.0	120.562874251497	215.0503040777397
SPOP	-0.1082544216466933	0.05227713813304352	1986.502564102564	1850.7964071856288	215.04768617659636
NRXN3	-1.0086946419777352	4.542483644600357e-05	213.11282051282052	102.48502994011976	214.96576018804484
CDCA2	-1.2443071750352939	7.268061869816884e-14	172.7076923076923	77.07784431137725	214.90142072224936
RRP9	-0.2228736219687192	0.003506753198175574	963.9948717948718	805.0479041916168	214.8490286361942
MEIS3	-2.0460362195742805	3.7969930342099266e-32	104.97948717948718	27.46706586826347	214.7918330815646
FBXO27	-0.3195287832337687	0.052007056828227774	672.1589743589743	539.1736526946107	214.774139216581
CLTCL1	0.4636361099032189	0.00010401810739990512	463.174358974359	617.3832335329341	214.74435800178887
CALCOCO1	0.10618120121687671	0.1916281417398036	2021.8871794871795	2215.1077844311376	214.68640944295154
FAM171B	-1.7086869743529338	1.0903324282334667e-29	125.61025641025641	39.17964071856287	214.62860897333724
NKD2	-1.4334194620818688	7.159069863981373e-10	149.65641025641025	58.47904191616767	214.52041108684705
ATP8A1	-0.7669794246133818	4.440350479586616e-08	279.6871794871795	169.61077844311376	214.51431199481655
BEGAIN	-2.521730321793485	2.0318184432129003e-23	85.05128205128206	16.179640718562876	214.47639685612796
SPTB	-1.3375768307003066	1.3718403966829013e-23	160.32820512820513	66.58682634730539	214.45129248725326
CCDC74A	-2.67374190050012	2.8391051767654692e-42	80.2051282051282	13.48502994011976	214.44781191703527
PLD4	-2.1727475975972226	2.4917687934069207e-29	98.68717948717949	22.94610778443114	214.42233214441515
AQP11	0.4126900485340895	0.00024072906471865848	519.4051282051282	664.3053892215569	214.35332756782935
DHRSX	-0.13557769097064448	0.10339032098322204	1580.7794871794872	1404.820359281437	214.31843280555438
TMEM93	-0.23152867548583522	0.0020285216002210783	925.3384615384615	761.2155688622754	214.24238837610048
AIMP1	-0.10786973048381705	0.12173989518292645	1985.753846153846	1785.2994011976048	214.20273219181848
MFSD4	-1.5429940922071959	7.139131352325413e-19	138.77435897435896	48.18562874251497	214.12801604727653
RAB8A	0.0579589655144038	0.33243226969780143	3694.102564102564	3791.491017964072	214.10636311949116
REPS2	0.36466706427749906	0.0004631042913191545	587.0512820512821	754.556886227545	214.07826760598311
C11orf41	-3.8014505493345125	7.473961563662416e-43	56.302564102564105	3.9221556886227544	214.0314132366339
IFT20	-0.2130645069076703	0.0006836165788577864	1004.1897435897436	867.5149700598803	213.95719255968856
ZNF37B	-0.7067274788270667	1.6824937786437767e-10	302.65641025641025	187.81437125748502	213.89560177136318
PTPN14	-1.334937579630261	1.6283415483376207e-19	160.2	65.30538922155688	213.85700025676778
ITK	-1.4731383924988284	2.780081539781294e-18	145.16923076923078	52.73053892215569	213.8543672556761
NR2C1	-0.3060385476694507	1.3916062155559635e-05	698.7025641025641	568.065868263473	213.82991797087
PAK6	-2.7688980484761836	1.0892168961208898e-34	77.22051282051282	11.48502994011976	213.81572725104806
THUMPD2	-0.6886828570957805	4.761910860926413e-18	310.44102564102565	190.90419161676647	213.795412498206
STAG2	-0.07902199621245638	0.3727517934340327	2705.3641025641027	2542.736526946108	213.78327186613598
EFHC1	-0.8192357130737401	9.225252873394136e-16	260.94358974358977	151.80239520958085	213.77430781561125
LOC550643	-0.6943062679636245	5.514987026799416e-10	307.4871794871795	187.82035928143713	213.49027603640477
ZFP3	-1.6799953182927991	2.2762639690648606e-23	127.01538461538462	40.56287425149701	213.38525150500539
P2RX5	-1.7526195101628277	3.156071186068175e-30	121.70769230769231	35.98203592814371	213.30727607535584
CLEC2B	-0.6870760686704781	7.382770209811142e-08	310.3282051282051	187.2814371257485	213.21908317705288
MBTD1	-0.263887087330744	0.001885890362159968	807.9179487179487	680.7664670658683	213.19911428940887
HIST3H2A	-3.2240799397529227	9.545650518422254e-32	66.11794871794872	6.772455089820359	213.16955211915095
RIPK3	-1.8524241112812279	5.091934967409367e-40	115.07179487179488	31.4251497005988	213.1617673489204
PRR3	-0.44507287736220114	3.3864822778771914e-08	478.87179487179486	339.3053892215569	213.13284763119148
GRHL1	-0.5716589240802576	1.100436538140568e-05	372.7435897435897	238.77245508982037	213.08219947063347
FECH	0.16070167526200796	0.042585194895766086	1325.928205128205	1464.682634730539	213.07888384124988
AVIL	0.9129704486469128	0.0003531417871213872	233.35384615384615	381.2874251497006	213.0451656165596
MAPK10	-2.1986121458962353	7.317912432041475e-26	96.87692307692308	21.48502994011976	212.99477973397836
EIF1AY	0.43816929108609326	0.20229799329694212	485.95897435897433	645.1916167664671	212.93229929179677
SLC35A1	-0.27641876803681215	0.00016447282463014792	770.1333333333333	642.562874251497	212.8793072240836
